# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(3,5),(3,17),-0.112619 # DEPENDENCYPART_NEXTSIBL
(3,5),(3,18),-0.958138 # DEPENDENCYPART_NEXTSIBL
(3,5),(3,19),-0.226012 # DEPENDENCYPART_NEXTSIBL
(3,5),(3,20),-1.02029 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,6),(3,7),-1.09758 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,8),-1.14013 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,9),-1.24786 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,10),-1.16818 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,11),-1.14117 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,12),-1.26451 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,13),-1.23587 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,14),-1.23902 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,15),-1.09553 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,16),-1.24932 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,17),-1.09986 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,18),-1.33339 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,19),-1.14606 # DEPENDENCYPART_NEXTSIBL
(3,6),(3,20),-1.02924 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,7),(3,8),-0.855859 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,9),-1.01606 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,10),-1.10813 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,11),-0.867431 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,12),-1.12795 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,13),-1.00437 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,14),-1.1248 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,15),-0.909795 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,16),-1.1285 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,17),-0.95094 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,18),-1.22463 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,19),-0.90482 # DEPENDENCYPART_NEXTSIBL
(3,7),(3,20),-0.941685 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,8),(3,9),-0.977139 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,10),-1.00419 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,11),-0.849949 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,12),-1.08465 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,13),-0.910884 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,14),-1.0744 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,15),-0.884744 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,16),-1.13666 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,17),-0.79639 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,18),-1.06671 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,19),-1.12087 # DEPENDENCYPART_NEXTSIBL
(3,8),(3,20),-1.10604 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,9),(3,10),-0.767774 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,11),-0.857128 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,12),-0.907284 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,13),-0.877635 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,14),-0.841531 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,15),-0.498634 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,16),-0.903181 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,17),-0.635345 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,18),-0.979741 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,19),-0.482333 # DEPENDENCYPART_NEXTSIBL
(3,9),(3,20),-0.755545 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,10),(3,11),-0.57709 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,12),-0.830797 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,13),-0.724795 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,14),-0.680375 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,15),-0.497463 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,16),-0.674546 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,17),-0.431374 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,18),-0.65713 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,19),-0.202181 # DEPENDENCYPART_NEXTSIBL
(3,10),(3,20),-0.734823 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,11),(3,12),-0.807984 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,13),-0.808315 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,14),-0.713897 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,15),-0.461439 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,16),-0.672694 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,17),-0.546161 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,18),-0.6674 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,19),-0.468991 # DEPENDENCYPART_NEXTSIBL
(3,11),(3,20),-0.671233 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,12),(3,13),-1.07378 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,14),-1.12163 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,15),-1.13747 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,16),-1.12606 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,17),-1.14834 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,18),-1.16409 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,19),-1.2022 # DEPENDENCYPART_NEXTSIBL
(3,12),(3,20),-1.10789 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,13),(3,14),-1.07632 # DEPENDENCYPART_NEXTSIBL
(3,13),(3,15),-1.00391 # DEPENDENCYPART_NEXTSIBL
(3,13),(3,16),-1.13502 # DEPENDENCYPART_NEXTSIBL
(3,13),(3,17),-0.952968 # DEPENDENCYPART_NEXTSIBL
(3,13),(3,18),-1.13662 # DEPENDENCYPART_NEXTSIBL
(3,13),(3,19),-0.915801 # DEPENDENCYPART_NEXTSIBL
(3,13),(3,20),-1.06996 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,14),(3,15),-0.860246 # DEPENDENCYPART_NEXTSIBL
(3,14),(3,16),-1.12268 # DEPENDENCYPART_NEXTSIBL
(3,14),(3,17),-0.75987 # DEPENDENCYPART_NEXTSIBL
(3,14),(3,18),-0.991644 # DEPENDENCYPART_NEXTSIBL
(3,14),(3,19),-0.430147 # DEPENDENCYPART_NEXTSIBL
(3,14),(3,20),-0.944635 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,15),(3,16),-0.309168 # DEPENDENCYPART_NEXTSIBL
(3,15),(3,17),-1.12959 # DEPENDENCYPART_NEXTSIBL
(3,15),(3,18),-0.719302 # DEPENDENCYPART_NEXTSIBL
(3,15),(3,19),-1.2757 # DEPENDENCYPART_NEXTSIBL
(3,15),(3,20),-1.13297 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,16),(3,17),-0.755294 # DEPENDENCYPART_NEXTSIBL
(3,16),(3,18),-0.763848 # DEPENDENCYPART_NEXTSIBL
(3,16),(3,19),-0.463631 # DEPENDENCYPART_NEXTSIBL
(3,16),(3,20),-1.01599 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,17),(3,18),-0.901717 # DEPENDENCYPART_NEXTSIBL
(3,17),(3,19),-1.33431 # DEPENDENCYPART_NEXTSIBL
(3,17),(3,20),-0.861563 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,18),(3,19),-0.555227 # DEPENDENCYPART_NEXTSIBL
(3,18),(3,20),-0.798991 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,19),(3,20),-1.63831 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,3),(3,2),-0.67058 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(3,3),(3,1),-0.5342 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(3,3),(3,-1),-0.903103 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(3,2),(3,1),-0.733298 # DEPENDENCYPART_NEXTSIBL
(3,2),(3,-1),-1.19868 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(3,1),(3,-1),-0.710646 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,4),(4,5),-0.327196 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,6),-0.81711 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,7),-0.669603 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,8),-0.264806 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,9),-0.683952 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,10),-0.500151 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,14),-0.426232 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,20),-1.26226 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(4,5),(4,6),-0.892335 # DEPENDENCYPART_NEXTSIBL
(4,5),(4,7),-0.938612 # DEPENDENCYPART_NEXTSIBL
(4,5),(4,8),-0.703298 # DEPENDENCYPART_NEXTSIBL
(4,5),(4,9),-0.978331 # DEPENDENCYPART_NEXTSIBL
(4,5),(4,10),-0.8711 # DEPENDENCYPART_NEXTSIBL
(4,5),(4,14),-0.875947 # DEPENDENCYPART_NEXTSIBL
(4,5),(4,20),-0.788138 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,6),(4,7),-1.09664 # DEPENDENCYPART_NEXTSIBL
(4,6),(4,8),-1.11804 # DEPENDENCYPART_NEXTSIBL
(4,6),(4,9),-1.26558 # DEPENDENCYPART_NEXTSIBL
(4,6),(4,10),-1.165 # DEPENDENCYPART_NEXTSIBL
(4,6),(4,14),-1.23239 # DEPENDENCYPART_NEXTSIBL
(4,6),(4,20),-1.01281 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,7),(4,8),-0.845671 # DEPENDENCYPART_NEXTSIBL
(4,7),(4,9),-1.04707 # DEPENDENCYPART_NEXTSIBL
(4,7),(4,10),-1.12454 # DEPENDENCYPART_NEXTSIBL
(4,7),(4,14),-1.13457 # DEPENDENCYPART_NEXTSIBL
(4,7),(4,20),-0.933377 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,8),(4,9),-0.993467 # DEPENDENCYPART_NEXTSIBL
(4,8),(4,10),-0.997515 # DEPENDENCYPART_NEXTSIBL
(4,8),(4,14),-1.06251 # DEPENDENCYPART_NEXTSIBL
(4,8),(4,20),-0.891078 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,9),(4,10),-0.795567 # DEPENDENCYPART_NEXTSIBL
(4,9),(4,14),-0.866737 # DEPENDENCYPART_NEXTSIBL
(4,9),(4,20),-0.860842 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,10),(4,14),-0.684671 # DEPENDENCYPART_NEXTSIBL
(4,10),(4,20),-0.779942 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,14),(4,20),-0.808206 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(4,4),(4,1),-0.55411 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(4,4),(4,-1),-0.678843 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(4,1),(4,-1),-0.71799 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,5),(5,6),-0.860431 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,7),-0.729531 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,8),-0.444403 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,9),-0.324777 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,10),-0.659424 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,11),-0.880526 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,12),-0.982889 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,13),-0.633509 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,14),-0.519405 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,15),-0.819019 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,16),-0.608153 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,17),-0.781023 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,18),-0.723287 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,19),-1.14949 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,20),-0.964269 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(5,6),(5,7),-1.12785 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,8),-1.18639 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,9),-1.16384 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,10),-1.20225 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,11),-1.21371 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,12),-1.29301 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,13),-1.26098 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,14),-1.27474 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,15),-1.1084 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,16),-1.28504 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,17),-1.11273 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,18),-1.4041 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,19),-1.09824 # DEPENDENCYPART_NEXTSIBL
(5,6),(5,20),-1.04663 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,7),(5,8),-0.888253 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,9),-0.933993 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,10),-1.15294 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,11),-0.933415 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,12),-1.15859 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,13),-1.03095 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,14),-1.16286 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,15),-0.953029 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,16),-1.16656 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,17),-0.994173 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,18),-1.30339 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,19),-0.845324 # DEPENDENCYPART_NEXTSIBL
(5,7),(5,20),-0.95996 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,8),(5,9),-0.901877 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,10),-1.05001 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,11),-0.988786 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,12),-1.13144 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,13),-0.953546 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,14),-1.12843 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,15),-0.896334 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,16),-1.19069 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,17),-0.80798 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,18),-1.15098 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,19),-1.11112 # DEPENDENCYPART_NEXTSIBL
(5,8),(5,20),-1.10422 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,9),(5,10),-0.691665 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,11),-0.821952 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,12),-0.824114 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,13),-0.790345 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,14),-0.765953 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,15),-0.384195 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,16),-0.827604 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,17),-0.520906 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,18),-0.938199 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,19),-0.214465 # DEPENDENCYPART_NEXTSIBL
(5,9),(5,20),-0.646935 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,10),(5,11),-0.652556 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,12),-0.865919 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,13),-0.763601 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,14),-0.717998 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,15),-0.539827 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,16),-0.712169 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,17),-0.473738 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,18),-0.727767 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,19),-0.182259 # DEPENDENCYPART_NEXTSIBL
(5,10),(5,20),-0.790238 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,11),(5,12),-0.883399 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,13),-0.877875 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,14),-0.792484 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,15),-0.508965 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,16),-0.751281 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,17),-0.593688 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,18),-0.79858 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,19),-0.502479 # DEPENDENCYPART_NEXTSIBL
(5,11),(5,20),-0.84025 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,12),(5,13),-1.10061 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,14),-1.15867 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,15),-1.14149 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,16),-1.16309 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,17),-1.15236 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,18),-1.23123 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,19),-1.15385 # DEPENDENCYPART_NEXTSIBL
(5,12),(5,20),-1.1463 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,13),(5,14),-1.10924 # DEPENDENCYPART_NEXTSIBL
(5,13),(5,15),-1.04525 # DEPENDENCYPART_NEXTSIBL
(5,13),(5,16),-1.16793 # DEPENDENCYPART_NEXTSIBL
(5,13),(5,17),-0.994313 # DEPENDENCYPART_NEXTSIBL
(5,13),(5,18),-1.20999 # DEPENDENCYPART_NEXTSIBL
(5,13),(5,19),-0.850816 # DEPENDENCYPART_NEXTSIBL
(5,13),(5,20),-1.08179 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,14),(5,15),-0.897802 # DEPENDENCYPART_NEXTSIBL
(5,14),(5,16),-1.17028 # DEPENDENCYPART_NEXTSIBL
(5,14),(5,17),-0.797426 # DEPENDENCYPART_NEXTSIBL
(5,14),(5,18),-1.03722 # DEPENDENCYPART_NEXTSIBL
(5,14),(5,19),-0.406096 # DEPENDENCYPART_NEXTSIBL
(5,14),(5,20),-1.02379 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,15),(5,16),-0.323709 # DEPENDENCYPART_NEXTSIBL
(5,15),(5,17),-1.11236 # DEPENDENCYPART_NEXTSIBL
(5,15),(5,18),-0.8055 # DEPENDENCYPART_NEXTSIBL
(5,15),(5,19),-1.23082 # DEPENDENCYPART_NEXTSIBL
(5,15),(5,20),-1.06709 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,16),(5,17),-0.79285 # DEPENDENCYPART_NEXTSIBL
(5,16),(5,18),-0.80942 # DEPENDENCYPART_NEXTSIBL
(5,16),(5,19),-0.43958 # DEPENDENCYPART_NEXTSIBL
(5,16),(5,20),-1.09514 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,17),(5,18),-0.987915 # DEPENDENCYPART_NEXTSIBL
(5,17),(5,19),-1.28943 # DEPENDENCYPART_NEXTSIBL
(5,17),(5,20),-0.79569 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,18),(5,19),-0.609453 # DEPENDENCYPART_NEXTSIBL
(5,18),(5,20),-0.960227 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,19),(5,20),-1.4951 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,5),(5,2),-0.672414 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,1),-0.587381 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(5,5),(5,-1),-1.02649 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(5,2),(5,1),-0.717738 # DEPENDENCYPART_NEXTSIBL
(5,2),(5,-1),-1.16142 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(5,1),(5,-1),-0.751657 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,6),(6,7),-0.361752 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,8),-0.517321 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,9),-0.585913 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,10),-0.640145 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,11),-0.679133 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,13),-0.449034 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,14),-0.626294 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,16),-0.715042 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,18),-0.622223 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,19),-1.21411 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,20),-0.769969 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(6,7),(6,8),-0.753314 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,9),-0.872001 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,10),-1.00212 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,11),-0.729139 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,13),-0.807104 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,14),-1.03208 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,16),-1.03579 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,18),-1.03338 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,19),-0.746253 # DEPENDENCYPART_NEXTSIBL
(6,7),(6,20),-0.704109 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,8),(6,9),-1.00482 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,10),-1.05908 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,11),-0.943935 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,13),-0.883825 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,14),-1.14387 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,16),-1.20613 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,18),-1.08552 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,19),-1.17745 # DEPENDENCYPART_NEXTSIBL
(6,8),(6,20),-1.09704 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,9),(6,10),-0.778236 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,11),-0.874793 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,13),-0.801653 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,14),-0.868046 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,16),-0.929697 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,18),-0.956119 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,19),-0.461054 # DEPENDENCYPART_NEXTSIBL
(6,9),(6,20),-0.760485 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,10),(6,11),-0.617276 # DEPENDENCYPART_NEXTSIBL
(6,10),(6,13),-0.687107 # DEPENDENCYPART_NEXTSIBL
(6,10),(6,14),-0.740744 # DEPENDENCYPART_NEXTSIBL
(6,10),(6,16),-0.734915 # DEPENDENCYPART_NEXTSIBL
(6,10),(6,18),-0.666037 # DEPENDENCYPART_NEXTSIBL
(6,10),(6,19),-0.229675 # DEPENDENCYPART_NEXTSIBL
(6,10),(6,20),-0.848054 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,11),(6,13),-0.762984 # DEPENDENCYPART_NEXTSIBL
(6,11),(6,14),-0.779023 # DEPENDENCYPART_NEXTSIBL
(6,11),(6,16),-0.73782 # DEPENDENCYPART_NEXTSIBL
(6,11),(6,18),-0.690385 # DEPENDENCYPART_NEXTSIBL
(6,11),(6,19),-0.517021 # DEPENDENCYPART_NEXTSIBL
(6,11),(6,20),-0.760097 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,13),(6,14),-1.05231 # DEPENDENCYPART_NEXTSIBL
(6,13),(6,16),-1.111 # DEPENDENCYPART_NEXTSIBL
(6,13),(6,18),-1.01407 # DEPENDENCYPART_NEXTSIBL
(6,13),(6,19),-0.825931 # DEPENDENCYPART_NEXTSIBL
(6,13),(6,20),-1.00217 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,14),(6,16),-1.19644 # DEPENDENCYPART_NEXTSIBL
(6,14),(6,18),-1.0247 # DEPENDENCYPART_NEXTSIBL
(6,14),(6,19),-0.469883 # DEPENDENCYPART_NEXTSIBL
(6,14),(6,20),-1.01376 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,16),(6,18),-0.796907 # DEPENDENCYPART_NEXTSIBL
(6,16),(6,19),-0.503366 # DEPENDENCYPART_NEXTSIBL
(6,16),(6,20),-1.08511 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,18),(6,19),-0.566951 # DEPENDENCYPART_NEXTSIBL
(6,18),(6,20),-0.713798 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,19),(6,20),-1.69092 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(6,6),(6,2),-0.687625 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(6,6),(6,-1),-0.588021 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(6,2),(6,-1),-1.20843 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,7),(7,8),-0.507843 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,9),-0.53285 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,10),-0.585564 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
