# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,29,26,27,24,29,30,31,29,1,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,0,64,78,66,58,39,69,70,73,71,73,74,75,76,75,78,79,80,78,0,
(44,41),-0.797955 # DEPENDENCYPART_ARC
(44,43),-0.411321 # DEPENDENCYPART_ARC
(44,45),2.50068 # DEPENDENCYPART_ARC
(44,46),-0.143087 # DEPENDENCYPART_ARC
(44,47),-0.814076 # DEPENDENCYPART_ARC
(44,48),-0.536985 # DEPENDENCYPART_ARC
(44,51),-0.165561 # DEPENDENCYPART_ARC
(44,52),-1.1153 # DEPENDENCYPART_ARC
(45,43),-0.718649 # DEPENDENCYPART_ARC
(45,46),2.37246 # DEPENDENCYPART_ARC
(45,47),-0.156736 # DEPENDENCYPART_ARC
(45,48),-0.93282 # DEPENDENCYPART_ARC
(45,49),0.0247196 # DEPENDENCYPART_ARC
(45,50),0.578093 # DEPENDENCYPART_ARC
(45,52),-0.257116 # DEPENDENCYPART_ARC
(46,40),-0.583352 # DEPENDENCYPART_ARC
(46,41),-0.651309 # DEPENDENCYPART_ARC
(46,44),-0.163623 # DEPENDENCYPART_ARC
(46,45),0.76519 # DEPENDENCYPART_ARC
(46,47),0.215998 # DEPENDENCYPART_ARC
(46,48),1.63849 # DEPENDENCYPART_ARC
(46,49),0.0662442 # DEPENDENCYPART_ARC
(46,51),0.422386 # DEPENDENCYPART_ARC
(46,52),-0.316543 # DEPENDENCYPART_ARC
(47,43),-0.819303 # DEPENDENCYPART_ARC
(47,48),-0.347851 # DEPENDENCYPART_ARC
(47,49),-0.357858 # DEPENDENCYPART_ARC
(47,50),-1.14838 # DEPENDENCYPART_ARC
(47,52),-1.19827 # DEPENDENCYPART_ARC
(47,53),-1.23005 # DEPENDENCYPART_ARC
(48,43),-0.456 # DEPENDENCYPART_ARC
(48,47),2.26645 # DEPENDENCYPART_ARC
(48,49),1.78761 # DEPENDENCYPART_ARC
(48,50),-0.757699 # DEPENDENCYPART_ARC
(48,51),-0.745027 # DEPENDENCYPART_ARC
(48,52),-0.803532 # DEPENDENCYPART_ARC
(48,53),-1.10658 # DEPENDENCYPART_ARC
(49,40),-1.67196 # DEPENDENCYPART_ARC
(49,41),-1.21816 # DEPENDENCYPART_ARC
(49,47),-0.343165 # DEPENDENCYPART_ARC
(49,48),-0.65595 # DEPENDENCYPART_ARC
(49,50),-0.757288 # DEPENDENCYPART_ARC
(50,46),-0.946257 # DEPENDENCYPART_ARC
(50,49),0.130547 # DEPENDENCYPART_ARC
(50,51),2.10646 # DEPENDENCYPART_ARC
(50,52),0.516713 # DEPENDENCYPART_ARC
(50,53),-0.915274 # DEPENDENCYPART_ARC
(50,60),-0.79142 # DEPENDENCYPART_ARC
(50,62),-1.06594 # DEPENDENCYPART_ARC
(51,52),0.804292 # DEPENDENCYPART_ARC
(51,53),-1.86261 # DEPENDENCYPART_ARC
(51,56),-0.420525 # DEPENDENCYPART_ARC
(52,1),-5.74615 # DEPENDENCYPART_ARC
(52,39),-0.863715 # DEPENDENCYPART_ARC
(52,40),-1.60515 # DEPENDENCYPART_ARC
(52,41),-2.06995 # DEPENDENCYPART_ARC
(52,42),-1.69693 # DEPENDENCYPART_ARC
(52,44),-1.38478 # DEPENDENCYPART_ARC
(52,45),-1.41172 # DEPENDENCYPART_ARC
(52,46),-1.01269 # DEPENDENCYPART_ARC
(52,48),-1.4896 # DEPENDENCYPART_ARC
(52,49),-0.958278 # DEPENDENCYPART_ARC
(52,50),-0.700701 # DEPENDENCYPART_ARC
(52,51),-1.00462 # DEPENDENCYPART_ARC
(52,53),2.79908 # DEPENDENCYPART_ARC
(52,54),-0.358961 # DEPENDENCYPART_ARC
(52,55),-0.220419 # DEPENDENCYPART_ARC
(52,56),0.0503283 # DEPENDENCYPART_ARC
(52,57),-0.496359 # DEPENDENCYPART_ARC
(52,58),-0.952803 # DEPENDENCYPART_ARC
(52,59),-0.69707 # DEPENDENCYPART_ARC
(52,60),-0.196656 # DEPENDENCYPART_ARC
(52,61),-0.450128 # DEPENDENCYPART_ARC
(52,62),-0.301771 # DEPENDENCYPART_ARC
(52,63),-0.494565 # DEPENDENCYPART_ARC
(52,64),-0.00295943 # DEPENDENCYPART_ARC
(52,65),-0.515917 # DEPENDENCYPART_ARC
(52,68),0.108825 # DEPENDENCYPART_ARC
(52,79),-0.535831 # DEPENDENCYPART_ARC
(53,42),-1.95949 # DEPENDENCYPART_ARC
(53,44),-1.94422 # DEPENDENCYPART_ARC
(53,50),-0.941249 # DEPENDENCYPART_ARC
(53,51),-4.68414 # DEPENDENCYPART_ARC
(53,54),3.49968 # DEPENDENCYPART_ARC
(53,55),0.0626823 # DEPENDENCYPART_ARC
(53,56),2.02948 # DEPENDENCYPART_ARC
(53,57),-0.456198 # DEPENDENCYPART_ARC
(53,58),-1.89688 # DEPENDENCYPART_ARC
(53,59),-0.695239 # DEPENDENCYPART_ARC
(53,60),0.32159 # DEPENDENCYPART_ARC
(53,61),-2.93383 # DEPENDENCYPART_ARC
(53,62),-0.00978131 # DEPENDENCYPART_ARC
(53,63),-3.49973 # DEPENDENCYPART_ARC
(53,64),-0.939459 # DEPENDENCYPART_ARC
(53,69),2.18819 # DEPENDENCYPART_ARC
(53,70),-0.233969 # DEPENDENCYPART_ARC
(53,71),-1.6233 # DEPENDENCYPART_ARC
(54,55),2.72546 # DEPENDENCYPART_ARC
(54,56),0.933769 # DEPENDENCYPART_ARC
(54,57),-0.504448 # DEPENDENCYPART_ARC
(54,58),-0.64571 # DEPENDENCYPART_ARC
(54,59),-0.284568 # DEPENDENCYPART_ARC
(54,60),0.40401 # DEPENDENCYPART_ARC
(54,62),0.058328 # DEPENDENCYPART_ARC
(55,54),-2.06 # DEPENDENCYPART_ARC
(55,56),0.74671 # DEPENDENCYPART_ARC
(55,57),-1.29827 # DEPENDENCYPART_ARC
(55,58),-1.51206 # DEPENDENCYPART_ARC
(55,60),-0.691211 # DEPENDENCYPART_ARC
(56,54),-0.0355176 # DEPENDENCYPART_ARC
(56,55),0.43697 # DEPENDENCYPART_ARC
(56,57),0.0843147 # DEPENDENCYPART_ARC
(56,58),1.17129 # DEPENDENCYPART_ARC
(56,59),-0.0243193 # DEPENDENCYPART_ARC
(56,60),1.11135 # DEPENDENCYPART_ARC
(56,61),-0.418461 # DEPENDENCYPART_ARC
(56,62),0.727849 # DEPENDENCYPART_ARC
(56,64),-0.687286 # DEPENDENCYPART_ARC
(57,54),-0.787574 # DEPENDENCYPART_ARC
(57,55),-0.605507 # DEPENDENCYPART_ARC
(57,56),-0.540932 # DEPENDENCYPART_ARC
(57,58),-0.992665 # DEPENDENCYPART_ARC
(57,59),-1.33282 # DEPENDENCYPART_ARC
(58,54),-1.25957 # DEPENDENCYPART_ARC
(58,55),-1.54294 # DEPENDENCYPART_ARC
(58,56),0.22641 # DEPENDENCYPART_ARC
(58,57),2.00524 # DEPENDENCYPART_ARC
(58,59),2.49529 # DEPENDENCYPART_ARC
(58,60),1.48488 # DEPENDENCYPART_ARC
(58,61),-0.0518237 # DEPENDENCYPART_ARC
(58,62),0.592059 # DEPENDENCYPART_ARC
(58,63),-0.602997 # DEPENDENCYPART_ARC
(58,64),-0.390358 # DEPENDENCYPART_ARC
(58,65),-1.49858 # DEPENDENCYPART_ARC
(58,68),1.03381 # DEPENDENCYPART_ARC
(58,70),-0.019697 # DEPENDENCYPART_ARC
(59,57),-0.213622 # DEPENDENCYPART_ARC
(59,60),0.310761 # DEPENDENCYPART_ARC
(59,61),-0.845989 # DEPENDENCYPART_ARC
(60,1),-3.9933 # DEPENDENCYPART_ARC
(60,35),-1.51526 # DEPENDENCYPART_ARC
(60,40),-0.460465 # DEPENDENCYPART_ARC
(60,41),-1.148 # DEPENDENCYPART_ARC
(60,42),-1.48854 # DEPENDENCYPART_ARC
(60,45),-0.336108 # DEPENDENCYPART_ARC
(60,47),-0.130583 # DEPENDENCYPART_ARC
(60,51),0.345978 # DEPENDENCYPART_ARC
(60,53),0.0653015 # DEPENDENCYPART_ARC
(60,54),1.25251 # DEPENDENCYPART_ARC
(60,55),0.432505 # DEPENDENCYPART_ARC
(60,56),-0.211266 # DEPENDENCYPART_ARC
(60,57),1.0175 # DEPENDENCYPART_ARC
(60,58),1.23649 # DEPENDENCYPART_ARC
(60,59),2.57733 # DEPENDENCYPART_ARC
(60,61),2.45003 # DEPENDENCYPART_ARC
(60,62),1.09029 # DEPENDENCYPART_ARC
(60,63),2.19632 # DEPENDENCYPART_ARC
(60,64),0.350641 # DEPENDENCYPART_ARC
(60,65),-0.104213 # DEPENDENCYPART_ARC
(60,66),0.261842 # DEPENDENCYPART_ARC
(60,67),0.107931 # DEPENDENCYPART_ARC
(60,68),0.0631005 # DEPENDENCYPART_ARC
(60,69),-0.603254 # DEPENDENCYPART_ARC
(60,70),-0.624331 # DEPENDENCYPART_ARC
(60,71),-0.31381 # DEPENDENCYPART_ARC
(60,72),0.252158 # DEPENDENCYPART_ARC
(60,73),0.107387 # DEPENDENCYPART_ARC
(60,74),-0.568437 # DEPENDENCYPART_ARC
(60,75),-0.771167 # DEPENDENCYPART_ARC
(60,76),-1.23798 # DEPENDENCYPART_ARC
(60,77),-0.93554 # DEPENDENCYPART_ARC
(60,78),-0.504515 # DEPENDENCYPART_ARC
(60,79),1.38803 # DEPENDENCYPART_ARC
(60,80),-1.27 # DEPENDENCYPART_ARC
(60,81),-1.27446 # DEPENDENCYPART_ARC
(61,62),-0.10939 # DEPENDENCYPART_ARC
(61,63),-0.914303 # DEPENDENCYPART_ARC
(62,1),-4.04414 # DEPENDENCYPART_ARC
(62,40),-0.865668 # DEPENDENCYPART_ARC
(62,45),-0.555596 # DEPENDENCYPART_ARC
(62,51),0.173315 # DEPENDENCYPART_ARC
(62,53),-0.134695 # DEPENDENCYPART_ARC
(62,54),0.954573 # DEPENDENCYPART_ARC
(62,55),0.385849 # DEPENDENCYPART_ARC
(62,56),-0.224604 # DEPENDENCYPART_ARC
(62,57),0.897611 # DEPENDENCYPART_ARC
(62,58),0.854147 # DEPENDENCYPART_ARC
(62,59),1.23493 # DEPENDENCYPART_ARC
(62,60),-0.249683 # DEPENDENCYPART_ARC
(62,61),1.36723 # DEPENDENCYPART_ARC
(62,63),2.05649 # DEPENDENCYPART_ARC
(62,64),-0.00783631 # DEPENDENCYPART_ARC
(62,65),-0.23106 # DEPENDENCYPART_ARC
(62,66),-0.23078 # DEPENDENCYPART_ARC
(62,67),-0.413625 # DEPENDENCYPART_ARC
(62,68),-0.350873 # DEPENDENCYPART_ARC
(62,70),-0.887893 # DEPENDENCYPART_ARC
(62,71),-0.429002 # DEPENDENCYPART_ARC
(62,72),-0.241401 # DEPENDENCYPART_ARC
(62,73),-0.373709 # DEPENDENCYPART_ARC
(62,74),-0.924893 # DEPENDENCYPART_ARC
(62,75),-1.38308 # DEPENDENCYPART_ARC
(62,76),-1.73203 # DEPENDENCYPART_ARC
(62,77),-1.45852 # DEPENDENCYPART_ARC
(62,78),-0.888736 # DEPENDENCYPART_ARC
(62,79),0.658963 # DEPENDENCYPART_ARC
(62,80),-1.83964 # DEPENDENCYPART_ARC
(62,81),-1.79093 # DEPENDENCYPART_ARC
(63,64),-0.120612 # DEPENDENCYPART_ARC
(63,65),-1.15644 # DEPENDENCYPART_ARC
(64,1),-2.85836 # DEPENDENCYPART_ARC
(64,39),-0.791967 # DEPENDENCYPART_ARC
(64,53),1.48893 # DEPENDENCYPART_ARC
(64,54),-0.537673 # DEPENDENCYPART_ARC
(64,55),-1.00096 # DEPENDENCYPART_ARC
(64,57),0.804978 # DEPENDENCYPART_ARC
(64,58),-0.313915 # DEPENDENCYPART_ARC
(64,59),-0.783988 # DEPENDENCYPART_ARC
(64,61),-0.0130503 # DEPENDENCYPART_ARC
(64,62),-0.415716 # DEPENDENCYPART_ARC
(64,63),0.517718 # DEPENDENCYPART_ARC
(64,65),1.29988 # DEPENDENCYPART_ARC
(64,66),-0.16524 # DEPENDENCYPART_ARC
(64,67),-0.176379 # DEPENDENCYPART_ARC
(64,68),-0.350403 # DEPENDENCYPART_ARC
(64,69),-0.804321 # DEPENDENCYPART_ARC
(64,70),-0.431833 # DEPENDENCYPART_ARC
(64,71),-0.615517 # DEPENDENCYPART_ARC
(64,72),-0.704831 # DEPENDENCYPART_ARC
(64,73),-0.535457 # DEPENDENCYPART_ARC
(64,74),-0.326931 # DEPENDENCYPART_ARC
(64,78),-1.45361 # DEPENDENCYPART_ARC
(64,79),0.113983 # DEPENDENCYPART_ARC
(65,61),-3.79607 # DEPENDENCYPART_ARC
(65,63),-2.93134 # DEPENDENCYPART_ARC
(65,64),-0.576698 # DEPENDENCYPART_ARC
(65,66),0.199459 # DEPENDENCYPART_ARC
(65,67),-0.373247 # DEPENDENCYPART_ARC
(65,68),-0.20301 # DEPENDENCYPART_ARC
(65,69),1.93977 # DEPENDENCYPART_ARC
(65,70),1.20678 # DEPENDENCYPART_ARC
(65,71),0.123621 # DEPENDENCYPART_ARC
(65,72),-1.7265 # DEPENDENCYPART_ARC
(65,73),-0.778689 # DEPENDENCYPART_ARC
(65,74),-0.401615 # DEPENDENCYPART_ARC
(65,75),-3.08595 # DEPENDENCYPART_ARC
(65,76),-2.53342 # DEPENDENCYPART_ARC
(65,77),-3.03001 # DEPENDENCYPART_ARC
(65,78),-1.56123 # DEPENDENCYPART_ARC
(65,82),-0.688841 # DEPENDENCYPART_ARC
(66,67),2.32711 # DEPENDENCYPART_ARC
(66,68),0.230853 # DEPENDENCYPART_ARC
(66,69),-0.667684 # DEPENDENCYPART_ARC
(66,70),-0.0499729 # DEPENDENCYPART_ARC
(66,71),-0.230323 # DEPENDENCYPART_ARC
(66,72),-1.1037 # DEPENDENCYPART_ARC
(66,73),-1.49315 # DEPENDENCYPART_ARC
(66,74),-0.876996 # DEPENDENCYPART_ARC
(67,66),-0.826925 # DEPENDENCYPART_ARC
(67,68),0.775364 # DEPENDENCYPART_ARC
(67,69),0.276474 # DEPENDENCYPART_ARC
(67,70),-0.31079 # DEPENDENCYPART_ARC
(68,65),-0.858652 # DEPENDENCYPART_ARC
(68,66),-0.357812 # DEPENDENCYPART_ARC
(68,67),0.0242013 # DEPENDENCYPART_ARC
(68,69),-0.0386966 # DEPENDENCYPART_ARC
(69,63),-2.37557 # DEPENDENCYPART_ARC
(69,66),-2.15022 # DEPENDENCYPART_ARC
(69,67),-1.70409 # DEPENDENCYPART_ARC
(69,68),-0.137397 # DEPENDENCYPART_ARC
(69,70),2.42954 # DEPENDENCYPART_ARC
(69,71),0.473304 # DEPENDENCYPART_ARC
(69,72),-1.17268 # DEPENDENCYPART_ARC
(69,73),-0.937692 # DEPENDENCYPART_ARC
(69,74),-0.0475702 # DEPENDENCYPART_ARC
(70,68),-0.622932 # DEPENDENCYPART_ARC
(70,69),-0.336554 # DEPENDENCYPART_ARC
(70,71),2.37243 # DEPENDENCYPART_ARC
(70,72),-0.0344791 # DEPENDENCYPART_ARC
(71,1),-2.58581 # DEPENDENCYPART_ARC
(71,65),-0.493424 # DEPENDENCYPART_ARC
(71,66),-0.309497 # DEPENDENCYPART_ARC
(71,67),-0.952813 # DEPENDENCYPART_ARC
(71,72),0.116117 # DEPENDENCYPART_ARC
(71,73),2.21985 # DEPENDENCYPART_ARC
(71,74),-0.0901777 # DEPENDENCYPART_ARC
(71,75),-1.32425 # DEPENDENCYPART_ARC
(71,76),-1.39082 # DEPENDENCYPART_ARC
(71,78),0.0233161 # DEPENDENCYPART_ARC
(71,79),-0.678248 # DEPENDENCYPART_ARC
(71,82),-0.367671 # DEPENDENCYPART_ARC
(72,73),0.0381802 # DEPENDENCYPART_ARC
(72,74),-0.0916411 # DEPENDENCYPART_ARC
(72,75),-1.34041 # DEPENDENCYPART_ARC
(72,76),-1.03075 # DEPENDENCYPART_ARC
(73,61),-4.14162 # DEPENDENCYPART_ARC
(73,63),-3.68983 # DEPENDENCYPART_ARC
(73,66),-3.97392 # DEPENDENCYPART_ARC
(73,67),-4.00122 # DEPENDENCYPART_ARC
(73,70),-0.279506 # DEPENDENCYPART_ARC
(73,71),0.520454 # DEPENDENCYPART_ARC
(73,72),3.12785 # DEPENDENCYPART_ARC
(73,74),2.46196 # DEPENDENCYPART_ARC
(73,75),-1.16276 # DEPENDENCYPART_ARC
(73,76),-0.740099 # DEPENDENCYPART_ARC
(73,77),-1.57891 # DEPENDENCYPART_ARC
(73,78),0.0293495 # DEPENDENCYPART_ARC
(73,79),-2.99274 # DEPENDENCYPART_ARC
(73,80),-1.81995 # DEPENDENCYPART_ARC
(73,81),-2.01718 # DEPENDENCYPART_ARC
(73,82),0.187641 # DEPENDENCYPART_ARC
(74,75),2.39815 # DEPENDENCYPART_ARC
(74,76),0.182066 # DEPENDENCYPART_ARC
(74,77),-0.649586 # DEPENDENCYPART_ARC
(74,78),0.14516 # DEPENDENCYPART_ARC
(75,76),2.13025 # DEPENDENCYPART_ARC
(75,77),1.48389 # DEPENDENCYPART_ARC
(75,78),0.911691 # DEPENDENCYPART_ARC
(75,79),-0.972528 # DEPENDENCYPART_ARC
(75,80),-0.439769 # DEPENDENCYPART_ARC
(75,81),-0.27196 # DEPENDENCYPART_ARC
(76,75),-0.769064 # DEPENDENCYPART_ARC
(76,77),2.80487 # DEPENDENCYPART_ARC
(76,78),0.89941 # DEPENDENCYPART_ARC
(76,79),-0.945642 # DEPENDENCYPART_ARC
(76,80),-0.403373 # DEPENDENCYPART_ARC
(76,81),-0.259236 # DEPENDENCYPART_ARC
(76,82),-0.856297 # DEPENDENCYPART_ARC
(77,75),-2.90938 # DEPENDENCYPART_ARC
(77,76),-2.59161 # DEPENDENCYPART_ARC
(77,78),0.177314 # DEPENDENCYPART_ARC
(77,79),-1.36945 # DEPENDENCYPART_ARC
(78,65),-0.812248 # DEPENDENCYPART_ARC
(78,66),0.309951 # DEPENDENCYPART_ARC
(78,67),-0.517575 # DEPENDENCYPART_ARC
(78,71),-0.0405263 # DEPENDENCYPART_ARC
(78,72),-0.425076 # DEPENDENCYPART_ARC
(78,73),-0.141978 # DEPENDENCYPART_ARC
(78,74),-0.0202986 # DEPENDENCYPART_ARC
(78,75),1.43711 # DEPENDENCYPART_ARC
(78,76),0.971483 # DEPENDENCYPART_ARC
(78,77),2.44603 # DEPENDENCYPART_ARC
(78,79),2.07727 # DEPENDENCYPART_ARC
(78,80),0.845582 # DEPENDENCYPART_ARC
(78,81),1.17758 # DEPENDENCYPART_ARC
(78,82),0.986538 # DEPENDENCYPART_ARC
(79,77),-1.1842 # DEPENDENCYPART_ARC
(79,80),2.35059 # DEPENDENCYPART_ARC
(79,81),1.26573 # DEPENDENCYPART_ARC
(79,82),-0.00839254 # DEPENDENCYPART_ARC
(80,81),2.75414 # DEPENDENCYPART_ARC
(80,82),0.57993 # DEPENDENCYPART_ARC
(81,80),-1.1036 # DEPENDENCYPART_ARC
(81,82),0.0304482 # DEPENDENCYPART_ARC
(82,77),-1.82865 # DEPENDENCYPART_ARC
(82,80),-0.951329 # DEPENDENCYPART_ARC
(82,81),-0.503768 # DEPENDENCYPART_ARC
(83,80),-0.911514 # DEPENDENCYPART_ARC
(83,81),-0.820326 # DEPENDENCYPART_ARC
(83,82),-0.602006 # DEPENDENCYPART_ARC
