# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(8,2),(8,14),0.00531657 # DEPENDENCYPART_SIBL
(8,2),(8,15),-0.0209041 # DEPENDENCYPART_SIBL
(8,2),(8,16),0.00251787 # DEPENDENCYPART_SIBL
(8,2),(8,18),0.00209727 # DEPENDENCYPART_SIBL
(8,2),(8,19),-0.023054 # DEPENDENCYPART_SIBL
(8,2),(8,21),-0.0264781 # DEPENDENCYPART_SIBL
(8,2),(8,22),-0.0434178 # DEPENDENCYPART_SIBL
(8,2),(8,23),0.0105755 # DEPENDENCYPART_SIBL
(8,2),(8,24),0.023843 # DEPENDENCYPART_SIBL
(8,2),(8,25),0.0110269 # DEPENDENCYPART_SIBL
(8,2),(8,26),0.0213289 # DEPENDENCYPART_SIBL
(8,2),(8,27),-0.011218 # DEPENDENCYPART_SIBL
(8,2),(8,28),0.00251787 # DEPENDENCYPART_SIBL
(8,2),(8,30),-0.00777227 # DEPENDENCYPART_SIBL
(8,2),(8,31),0.0155944 # DEPENDENCYPART_SIBL
(8,3),(8,4),-0.203448 # DEPENDENCYPART_SIBL
(8,3),(8,5),-0.0414537 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.00445494 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.0111545 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.0352128 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0310474 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.0263852 # DEPENDENCYPART_SIBL
(8,3),(8,14),-0.0634047 # DEPENDENCYPART_SIBL
(8,3),(8,15),-0.0505121 # DEPENDENCYPART_SIBL
(8,3),(8,16),-0.0889431 # DEPENDENCYPART_SIBL
(8,3),(8,18),-0.0608246 # DEPENDENCYPART_SIBL
(8,3),(8,19),-0.0751864 # DEPENDENCYPART_SIBL
(8,3),(8,21),-0.0740373 # DEPENDENCYPART_SIBL
(8,3),(8,22),-0.0855944 # DEPENDENCYPART_SIBL
(8,3),(8,23),-0.0631176 # DEPENDENCYPART_SIBL
(8,3),(8,24),-0.0548356 # DEPENDENCYPART_SIBL
(8,3),(8,25),-0.0359165 # DEPENDENCYPART_SIBL
(8,3),(8,26),-0.0949173 # DEPENDENCYPART_SIBL
(8,3),(8,27),-0.0520024 # DEPENDENCYPART_SIBL
(8,3),(8,28),-0.0889431 # DEPENDENCYPART_SIBL
(8,3),(8,30),-0.0491811 # DEPENDENCYPART_SIBL
(8,3),(8,31),-0.064715 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.0724174 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.135524 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.169783 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0231058 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.0119387 # DEPENDENCYPART_SIBL
(8,4),(8,11),0.0716959 # DEPENDENCYPART_SIBL
(8,4),(8,14),-0.0357861 # DEPENDENCYPART_SIBL
(8,4),(8,15),0.022181 # DEPENDENCYPART_SIBL
(8,4),(8,16),-0.0396857 # DEPENDENCYPART_SIBL
(8,4),(8,18),-0.0266825 # DEPENDENCYPART_SIBL
(8,4),(8,19),0.145862 # DEPENDENCYPART_SIBL
(8,4),(8,21),-0.0381115 # DEPENDENCYPART_SIBL
(8,4),(8,22),-0.0878836 # DEPENDENCYPART_SIBL
(8,4),(8,23),-0.0210957 # DEPENDENCYPART_SIBL
(8,4),(8,24),0.0171601 # DEPENDENCYPART_SIBL
(8,4),(8,25),0.0102965 # DEPENDENCYPART_SIBL
(8,4),(8,26),-0.0283053 # DEPENDENCYPART_SIBL
(8,4),(8,27),-0.000191208 # DEPENDENCYPART_SIBL
(8,4),(8,28),-0.0396857 # DEPENDENCYPART_SIBL
(8,4),(8,30),-0.00191874 # DEPENDENCYPART_SIBL
(8,4),(8,31),-0.533458 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0702929 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.0851581 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.0345849 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0138654 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.00335461 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.0507562 # DEPENDENCYPART_SIBL
(8,5),(8,15),-0.0139074 # DEPENDENCYPART_SIBL
(8,5),(8,16),-0.00486058 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.0263935 # DEPENDENCYPART_SIBL
(8,5),(8,19),-0.0588446 # DEPENDENCYPART_SIBL
(8,5),(8,21),-0.04379 # DEPENDENCYPART_SIBL
(8,5),(8,22),-0.116817 # DEPENDENCYPART_SIBL
(8,5),(8,23),-0.0477535 # DEPENDENCYPART_SIBL
(8,5),(8,24),-0.0429284 # DEPENDENCYPART_SIBL
(8,5),(8,25),-0.027612 # DEPENDENCYPART_SIBL
(8,5),(8,26),-0.0556514 # DEPENDENCYPART_SIBL
(8,5),(8,27),-0.0233774 # DEPENDENCYPART_SIBL
(8,5),(8,28),-0.00486058 # DEPENDENCYPART_SIBL
(8,5),(8,30),-0.0230245 # DEPENDENCYPART_SIBL
(8,5),(8,31),-0.0301284 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.152172 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0408293 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0111302 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0739549 # DEPENDENCYPART_SIBL
(8,6),(8,14),0.00215835 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.0306703 # DEPENDENCYPART_SIBL
(8,6),(8,16),0.00238545 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.010421 # DEPENDENCYPART_SIBL
(8,6),(8,19),-0.0138455 # DEPENDENCYPART_SIBL
(8,6),(8,21),-0.0362443 # DEPENDENCYPART_SIBL
(8,6),(8,22),-0.0687666 # DEPENDENCYPART_SIBL
(8,6),(8,23),0.00741727 # DEPENDENCYPART_SIBL
(8,6),(8,24),0.0191212 # DEPENDENCYPART_SIBL
(8,6),(8,25),0.00654982 # DEPENDENCYPART_SIBL
(8,6),(8,26),0.0166002 # DEPENDENCYPART_SIBL
(8,6),(8,27),-0.0209842 # DEPENDENCYPART_SIBL
(8,6),(8,28),0.00238545 # DEPENDENCYPART_SIBL
(8,6),(8,30),-0.0175384 # DEPENDENCYPART_SIBL
(8,6),(8,31),0.0163122 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0545511 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.209744 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.195315 # DEPENDENCYPART_SIBL
(8,7),(8,14),0.0965223 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.143857 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.0522897 # DEPENDENCYPART_SIBL
(8,7),(8,18),0.150453 # DEPENDENCYPART_SIBL
(8,7),(8,19),0.0398933 # DEPENDENCYPART_SIBL
(8,7),(8,21),0.114898 # DEPENDENCYPART_SIBL
(8,7),(8,22),0.000370033 # DEPENDENCYPART_SIBL
(8,7),(8,23),0.0955401 # DEPENDENCYPART_SIBL
(8,7),(8,24),0.00720152 # DEPENDENCYPART_SIBL
(8,7),(8,25),0.0849002 # DEPENDENCYPART_SIBL
(8,7),(8,26),0.00526331 # DEPENDENCYPART_SIBL
(8,7),(8,27),0.130749 # DEPENDENCYPART_SIBL
(8,7),(8,28),-0.0522897 # DEPENDENCYPART_SIBL
(8,7),(8,30),0.145951 # DEPENDENCYPART_SIBL
(8,7),(8,31),0.0822033 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0156047 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0578764 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.0355192 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.0187412 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.124974 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.0347045 # DEPENDENCYPART_SIBL
(8,9),(8,19),-0.0175444 # DEPENDENCYPART_SIBL
(8,9),(8,21),-0.0411576 # DEPENDENCYPART_SIBL
(8,9),(8,22),-0.0417606 # DEPENDENCYPART_SIBL
(8,9),(8,23),-0.032692 # DEPENDENCYPART_SIBL
(8,9),(8,24),-0.0259331 # DEPENDENCYPART_SIBL
(8,9),(8,25),0.0114728 # DEPENDENCYPART_SIBL
(8,9),(8,26),-0.0695241 # DEPENDENCYPART_SIBL
(8,9),(8,27),-0.0271513 # DEPENDENCYPART_SIBL
(8,9),(8,28),-0.124974 # DEPENDENCYPART_SIBL
(8,9),(8,30),-0.0359867 # DEPENDENCYPART_SIBL
(8,9),(8,31),-0.00808783 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.00890231 # DEPENDENCYPART_SIBL
(8,10),(8,14),-0.0304847 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.255123 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.137277 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.268884 # DEPENDENCYPART_SIBL
(8,10),(8,19),0.00338779 # DEPENDENCYPART_SIBL
(8,10),(8,21),-0.278495 # DEPENDENCYPART_SIBL
(8,10),(8,22),-0.0372193 # DEPENDENCYPART_SIBL
(8,10),(8,23),-0.024349 # DEPENDENCYPART_SIBL
(8,10),(8,24),-0.0249712 # DEPENDENCYPART_SIBL
(8,10),(8,25),-0.0395342 # DEPENDENCYPART_SIBL
(8,10),(8,26),-0.10585 # DEPENDENCYPART_SIBL
(8,10),(8,27),-0.273189 # DEPENDENCYPART_SIBL
(8,10),(8,28),-0.137277 # DEPENDENCYPART_SIBL
(8,10),(8,30),-0.280968 # DEPENDENCYPART_SIBL
(8,10),(8,31),0.00723821 # DEPENDENCYPART_SIBL
(8,11),(8,14),-0.0051024 # DEPENDENCYPART_SIBL
(8,11),(8,15),0.0557984 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.137401 # DEPENDENCYPART_SIBL
(8,11),(8,18),0.00120683 # DEPENDENCYPART_SIBL
(8,11),(8,19),0.0710898 # DEPENDENCYPART_SIBL
(8,11),(8,21),0.00253797 # DEPENDENCYPART_SIBL
(8,11),(8,22),-0.0958672 # DEPENDENCYPART_SIBL
(8,11),(8,23),0.0193045 # DEPENDENCYPART_SIBL
(8,11),(8,24),0.0615398 # DEPENDENCYPART_SIBL
(8,11),(8,25),-0.00588118 # DEPENDENCYPART_SIBL
(8,11),(8,26),-0.0075614 # DEPENDENCYPART_SIBL
(8,11),(8,27),0.0200505 # DEPENDENCYPART_SIBL
(8,11),(8,28),-0.137401 # DEPENDENCYPART_SIBL
(8,11),(8,30),0.0172461 # DEPENDENCYPART_SIBL
(8,11),(8,31),0.0376135 # DEPENDENCYPART_SIBL
(8,14),(8,15),-0.0489251 # DEPENDENCYPART_SIBL
(8,14),(8,16),-0.11535 # DEPENDENCYPART_SIBL
(8,14),(8,18),-0.0508217 # DEPENDENCYPART_SIBL
(8,14),(8,19),0.00822315 # DEPENDENCYPART_SIBL
(8,14),(8,21),-0.0421464 # DEPENDENCYPART_SIBL
(8,14),(8,22),-0.0480866 # DEPENDENCYPART_SIBL
(8,14),(8,23),-0.154443 # DEPENDENCYPART_SIBL
(8,14),(8,24),0.0301484 # DEPENDENCYPART_SIBL
(8,14),(8,25),-0.03067 # DEPENDENCYPART_SIBL
(8,14),(8,26),-0.0412675 # DEPENDENCYPART_SIBL
(8,14),(8,27),-0.0213127 # DEPENDENCYPART_SIBL
(8,14),(8,28),-0.11535 # DEPENDENCYPART_SIBL
(8,14),(8,30),-0.0431906 # DEPENDENCYPART_SIBL
(8,14),(8,31),0.0400955 # DEPENDENCYPART_SIBL
(8,15),(8,16),-0.0546405 # DEPENDENCYPART_SIBL
(8,15),(8,18),-0.228749 # DEPENDENCYPART_SIBL
(8,15),(8,19),0.0603135 # DEPENDENCYPART_SIBL
(8,15),(8,21),-0.2374 # DEPENDENCYPART_SIBL
(8,15),(8,22),-0.00702401 # DEPENDENCYPART_SIBL
(8,15),(8,23),-0.025008 # DEPENDENCYPART_SIBL
(8,15),(8,24),0.0206632 # DEPENDENCYPART_SIBL
(8,15),(8,25),-0.0173682 # DEPENDENCYPART_SIBL
(8,15),(8,26),-0.057245 # DEPENDENCYPART_SIBL
(8,15),(8,27),-0.232097 # DEPENDENCYPART_SIBL
(8,15),(8,28),-0.0546405 # DEPENDENCYPART_SIBL
(8,15),(8,30),-0.239875 # DEPENDENCYPART_SIBL
(8,15),(8,31),-0.0235968 # DEPENDENCYPART_SIBL
(8,16),(8,18),-0.120115 # DEPENDENCYPART_SIBL
(8,16),(8,19),-0.092413 # DEPENDENCYPART_SIBL
(8,16),(8,21),-0.082489 # DEPENDENCYPART_SIBL
(8,16),(8,22),-0.16298 # DEPENDENCYPART_SIBL
(8,16),(8,23),-0.0842646 # DEPENDENCYPART_SIBL
(8,16),(8,24),-0.116824 # DEPENDENCYPART_SIBL
(8,16),(8,25),-0.0486668 # DEPENDENCYPART_SIBL
(8,16),(8,26),-0.187137 # DEPENDENCYPART_SIBL
(8,16),(8,27),-0.0799094 # DEPENDENCYPART_SIBL
(8,16),(8,28),-0.262817 # DEPENDENCYPART_SIBL
(8,16),(8,30),-0.0836773 # DEPENDENCYPART_SIBL
(8,16),(8,31),-0.031921 # DEPENDENCYPART_SIBL
(8,18),(8,19),-0.0426178 # DEPENDENCYPART_SIBL
(8,18),(8,21),-0.214042 # DEPENDENCYPART_SIBL
(8,18),(8,22),-0.0227949 # DEPENDENCYPART_SIBL
(8,18),(8,23),-0.0474902 # DEPENDENCYPART_SIBL
(8,18),(8,24),-0.00904709 # DEPENDENCYPART_SIBL
(8,18),(8,25),-0.0390722 # DEPENDENCYPART_SIBL
(8,18),(8,26),-0.0999173 # DEPENDENCYPART_SIBL
(8,18),(8,27),-0.208198 # DEPENDENCYPART_SIBL
(8,18),(8,28),-0.105382 # DEPENDENCYPART_SIBL
(8,18),(8,30),-0.215977 # DEPENDENCYPART_SIBL
(8,18),(8,31),0.0203033 # DEPENDENCYPART_SIBL
(8,19),(8,21),-0.0929155 # DEPENDENCYPART_SIBL
(8,19),(8,22),-0.100211 # DEPENDENCYPART_SIBL
(8,19),(8,23),0.003107 # DEPENDENCYPART_SIBL
(8,19),(8,24),-0.138452 # DEPENDENCYPART_SIBL
(8,19),(8,25),-0.0370038 # DEPENDENCYPART_SIBL
(8,19),(8,26),-0.27678 # DEPENDENCYPART_SIBL
(8,19),(8,27),-0.0277604 # DEPENDENCYPART_SIBL
(8,19),(8,28),-0.142166 # DEPENDENCYPART_SIBL
(8,19),(8,30),-0.0436863 # DEPENDENCYPART_SIBL
(8,19),(8,31),0.0221593 # DEPENDENCYPART_SIBL
(8,21),(8,22),-0.0151647 # DEPENDENCYPART_SIBL
(8,21),(8,23),-0.0382293 # DEPENDENCYPART_SIBL
(8,21),(8,24),-0.0174648 # DEPENDENCYPART_SIBL
(8,21),(8,25),-0.0246558 # DEPENDENCYPART_SIBL
(8,21),(8,26),-0.0987135 # DEPENDENCYPART_SIBL
(8,21),(8,27),-0.252998 # DEPENDENCYPART_SIBL
(8,21),(8,28),-0.127686 # DEPENDENCYPART_SIBL
(8,21),(8,30),-0.26063 # DEPENDENCYPART_SIBL
(8,21),(8,31),0.0113967 # DEPENDENCYPART_SIBL
(8,22),(8,23),-0.100289 # DEPENDENCYPART_SIBL
(8,22),(8,24),-0.0458577 # DEPENDENCYPART_SIBL
(8,22),(8,25),-0.0674814 # DEPENDENCYPART_SIBL
(8,22),(8,26),-0.100993 # DEPENDENCYPART_SIBL
(8,22),(8,27),-0.116853 # DEPENDENCYPART_SIBL
(8,22),(8,28),-0.15401 # DEPENDENCYPART_SIBL
(8,22),(8,30),-0.123757 # DEPENDENCYPART_SIBL
(8,22),(8,31),-0.0850955 # DEPENDENCYPART_SIBL
(8,23),(8,24),0.0500513 # DEPENDENCYPART_SIBL
(8,23),(8,25),-0.0280312 # DEPENDENCYPART_SIBL
(8,23),(8,26),-0.0217032 # DEPENDENCYPART_SIBL
(8,23),(8,27),0.0003506 # DEPENDENCYPART_SIBL
(8,23),(8,28),-0.0963503 # DEPENDENCYPART_SIBL
(8,23),(8,30),-0.0214009 # DEPENDENCYPART_SIBL
(8,23),(8,31),0.0619752 # DEPENDENCYPART_SIBL
(8,24),(8,25),-0.00213998 # DEPENDENCYPART_SIBL
(8,24),(8,26),-0.0449139 # DEPENDENCYPART_SIBL
(8,24),(8,27),0.0286283 # DEPENDENCYPART_SIBL
(8,24),(8,28),-0.163755 # DEPENDENCYPART_SIBL
(8,24),(8,30),0.0258239 # DEPENDENCYPART_SIBL
(8,24),(8,31),0.00965854 # DEPENDENCYPART_SIBL
(8,25),(8,26),-0.0425307 # DEPENDENCYPART_SIBL
(8,25),(8,27),-0.0255885 # DEPENDENCYPART_SIBL
(8,25),(8,28),-0.0578734 # DEPENDENCYPART_SIBL
(8,25),(8,30),-0.0344069 # DEPENDENCYPART_SIBL
(8,25),(8,31),0.00566855 # DEPENDENCYPART_SIBL
(8,26),(8,27),-0.0116476 # DEPENDENCYPART_SIBL
(8,26),(8,28),-0.182821 # DEPENDENCYPART_SIBL
(8,26),(8,30),-0.0143111 # DEPENDENCYPART_SIBL
(8,26),(8,31),0.102617 # DEPENDENCYPART_SIBL
(8,27),(8,28),-0.16445 # DEPENDENCYPART_SIBL
(8,27),(8,30),-0.279907 # DEPENDENCYPART_SIBL
(8,27),(8,31),0.0219696 # DEPENDENCYPART_SIBL
(8,28),(8,30),-0.0836773 # DEPENDENCYPART_SIBL
(8,28),(8,31),-0.031921 # DEPENDENCYPART_SIBL
(8,30),(8,31),0.0138302 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.0486535 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.00107971 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.0218212 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0335793 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.0261739 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.0534677 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0135502 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0317951 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.00293992 # DEPENDENCYPART_SIBL
(9,5),(9,16),0.0104368 # DEPENDENCYPART_SIBL
(9,5),(9,21),0.0291634 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.0364278 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.144191 # DEPENDENCYPART_SIBL
(9,10),(9,16),0.028983 # DEPENDENCYPART_SIBL
(9,10),(9,21),-0.147055 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.0887836 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.04629 # DEPENDENCYPART_SIBL
(9,11),(9,21),0.0813265 # DEPENDENCYPART_SIBL
(9,15),(9,16),0.101436 # DEPENDENCYPART_SIBL
(9,15),(9,21),-0.138212 # DEPENDENCYPART_SIBL
(9,16),(9,21),0.0943599 # DEPENDENCYPART_SIBL
(10,1),(10,3),-0.0404834 # DEPENDENCYPART_SIBL
(10,1),(10,4),-0.0171346 # DEPENDENCYPART_SIBL
(10,1),(10,5),-0.0267043 # DEPENDENCYPART_SIBL
(10,1),(10,7),0.0817969 # DEPENDENCYPART_SIBL
(10,1),(10,8),0.054623 # DEPENDENCYPART_SIBL
(10,1),(10,9),0.0171184 # DEPENDENCYPART_SIBL
(10,1),(10,11),-0.0961012 # DEPENDENCYPART_SIBL
(10,1),(10,14),-0.0621661 # DEPENDENCYPART_SIBL
(10,1),(10,15),-0.00172695 # DEPENDENCYPART_SIBL
(10,1),(10,16),-0.153725 # DEPENDENCYPART_SIBL
(10,1),(10,18),-0.0184431 # DEPENDENCYPART_SIBL
(10,1),(10,19),0.017107 # DEPENDENCYPART_SIBL
(10,1),(10,21),0.00686899 # DEPENDENCYPART_SIBL
(10,1),(10,22),0.0760212 # DEPENDENCYPART_SIBL
(10,1),(10,23),-0.0389586 # DEPENDENCYPART_SIBL
(10,1),(10,24),-0.127729 # DEPENDENCYPART_SIBL
(10,1),(10,25),0.0112337 # DEPENDENCYPART_SIBL
(10,1),(10,26),-0.115408 # DEPENDENCYPART_SIBL
(10,1),(10,27),-0.0148632 # DEPENDENCYPART_SIBL
(10,1),(10,28),-0.153725 # DEPENDENCYPART_SIBL
(10,1),(10,31),0.061265 # DEPENDENCYPART_SIBL
(10,3),(10,4),-0.0163261 # DEPENDENCYPART_SIBL
(10,3),(10,5),-0.11998 # DEPENDENCYPART_SIBL
(10,3),(10,7),-0.0459664 # DEPENDENCYPART_SIBL
(10,3),(10,8),-0.0327171 # DEPENDENCYPART_SIBL
(10,3),(10,9),-0.156926 # DEPENDENCYPART_SIBL
(10,3),(10,11),-0.13503 # DEPENDENCYPART_SIBL
(10,3),(10,14),-0.0169676 # DEPENDENCYPART_SIBL
(10,3),(10,15),0.0121177 # DEPENDENCYPART_SIBL
(10,3),(10,16),-0.0656755 # DEPENDENCYPART_SIBL
(10,3),(10,18),0.00100818 # DEPENDENCYPART_SIBL
(10,3),(10,19),0.00333667 # DEPENDENCYPART_SIBL
(10,3),(10,21),0.0148079 # DEPENDENCYPART_SIBL
(10,3),(10,22),0.118639 # DEPENDENCYPART_SIBL
(10,3),(10,23),-0.00219034 # DEPENDENCYPART_SIBL
(10,3),(10,24),-0.100278 # DEPENDENCYPART_SIBL
(10,3),(10,25),0.0332153 # DEPENDENCYPART_SIBL
(10,3),(10,26),-0.144819 # DEPENDENCYPART_SIBL
(10,3),(10,27),-0.00438391 # DEPENDENCYPART_SIBL
(10,3),(10,28),-0.0656755 # DEPENDENCYPART_SIBL
(10,3),(10,31),0.0181955 # DEPENDENCYPART_SIBL
(10,4),(10,5),0.29883 # DEPENDENCYPART_SIBL
(10,4),(10,7),0.358942 # DEPENDENCYPART_SIBL
(10,4),(10,8),0.34289 # DEPENDENCYPART_SIBL
(10,4),(10,9),0.0593703 # DEPENDENCYPART_SIBL
(10,4),(10,11),-0.00529097 # DEPENDENCYPART_SIBL
(10,4),(10,14),-0.0101461 # DEPENDENCYPART_SIBL
(10,4),(10,15),-0.0204889 # DEPENDENCYPART_SIBL
(10,4),(10,16),-0.0207438 # DEPENDENCYPART_SIBL
(10,4),(10,18),-0.0305554 # DEPENDENCYPART_SIBL
(10,4),(10,19),0.355451 # DEPENDENCYPART_SIBL
(10,4),(10,21),-0.01971 # DEPENDENCYPART_SIBL
(10,4),(10,22),0.132073 # DEPENDENCYPART_SIBL
(10,4),(10,23),0.0331454 # DEPENDENCYPART_SIBL
(10,4),(10,24),-0.0298208 # DEPENDENCYPART_SIBL
(10,4),(10,25),0.034867 # DEPENDENCYPART_SIBL
(10,4),(10,26),-0.0413404 # DEPENDENCYPART_SIBL
(10,4),(10,27),-0.0426634 # DEPENDENCYPART_SIBL
(10,4),(10,28),-0.0207438 # DEPENDENCYPART_SIBL
(10,4),(10,31),-0.293322 # DEPENDENCYPART_SIBL
(10,5),(10,7),0.0102011 # DEPENDENCYPART_SIBL
(10,5),(10,8),-0.00496572 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.0329683 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.132835 # DEPENDENCYPART_SIBL
(10,5),(10,14),-0.0483406 # DEPENDENCYPART_SIBL
(10,5),(10,15),0.0175689 # DEPENDENCYPART_SIBL
(10,5),(10,16),-0.166663 # DEPENDENCYPART_SIBL
(10,5),(10,18),0.0100091 # DEPENDENCYPART_SIBL
(10,5),(10,19),-0.0443249 # DEPENDENCYPART_SIBL
(10,5),(10,21),0.032831 # DEPENDENCYPART_SIBL
(10,5),(10,22),0.0703628 # DEPENDENCYPART_SIBL
(10,5),(10,23),-0.0281068 # DEPENDENCYPART_SIBL
(10,5),(10,24),-0.136993 # DEPENDENCYPART_SIBL
(10,5),(10,25),0.0245873 # DEPENDENCYPART_SIBL
(10,5),(10,26),-0.149774 # DEPENDENCYPART_SIBL
(10,5),(10,27),0.00588482 # DEPENDENCYPART_SIBL
(10,5),(10,28),-0.166663 # DEPENDENCYPART_SIBL
(10,5),(10,31),0.0476707 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.181112 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.0471256 # DEPENDENCYPART_SIBL
(10,7),(10,11),-0.0940503 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.123104 # DEPENDENCYPART_SIBL
(10,7),(10,15),0.0442539 # DEPENDENCYPART_SIBL
(10,7),(10,16),-0.126179 # DEPENDENCYPART_SIBL
(10,7),(10,18),0.0222546 # DEPENDENCYPART_SIBL
(10,7),(10,19),-0.0206071 # DEPENDENCYPART_SIBL
(10,7),(10,21),0.0315302 # DEPENDENCYPART_SIBL
(10,7),(10,22),0.0246724 # DEPENDENCYPART_SIBL
(10,7),(10,23),-0.108119 # DEPENDENCYPART_SIBL
(10,7),(10,24),-0.175726 # DEPENDENCYPART_SIBL
(10,7),(10,25),-0.0258693 # DEPENDENCYPART_SIBL
(10,7),(10,26),-0.181784 # DEPENDENCYPART_SIBL
(10,7),(10,27),0.00497102 # DEPENDENCYPART_SIBL
(10,7),(10,28),-0.126179 # DEPENDENCYPART_SIBL
(10,7),(10,31),0.031381 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.0500693 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.106411 # DEPENDENCYPART_SIBL
(10,8),(10,14),-0.14363 # DEPENDENCYPART_SIBL
(10,8),(10,15),-0.0073949 # DEPENDENCYPART_SIBL
(10,8),(10,16),-0.103031 # DEPENDENCYPART_SIBL
(10,8),(10,18),-0.027929 # DEPENDENCYPART_SIBL
(10,8),(10,19),-0.0231054 # DEPENDENCYPART_SIBL
(10,8),(10,21),-0.0201222 # DEPENDENCYPART_SIBL
(10,8),(10,22),0.0328106 # DEPENDENCYPART_SIBL
(10,8),(10,23),-0.128647 # DEPENDENCYPART_SIBL
(10,8),(10,24),-0.17606 # DEPENDENCYPART_SIBL
(10,8),(10,25),-0.0137165 # DEPENDENCYPART_SIBL
(10,8),(10,26),-0.178937 # DEPENDENCYPART_SIBL
(10,8),(10,27),-0.046522 # DEPENDENCYPART_SIBL
(10,8),(10,28),-0.103031 # DEPENDENCYPART_SIBL
(10,8),(10,31),0.026107 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.138008 # DEPENDENCYPART_SIBL
(10,9),(10,14),-0.0527289 # DEPENDENCYPART_SIBL
(10,9),(10,15),0.029994 # DEPENDENCYPART_SIBL
(10,9),(10,16),-0.107132 # DEPENDENCYPART_SIBL
(10,9),(10,18),-0.00528392 # DEPENDENCYPART_SIBL
(10,9),(10,19),-0.0052503 # DEPENDENCYPART_SIBL
(10,9),(10,21),0.0727523 # DEPENDENCYPART_SIBL
(10,9),(10,22),0.237299 # DEPENDENCYPART_SIBL
(10,9),(10,23),-0.0364891 # DEPENDENCYPART_SIBL
(10,9),(10,24),-0.172375 # DEPENDENCYPART_SIBL
(10,9),(10,25),0.0106092 # DEPENDENCYPART_SIBL
(10,9),(10,26),-0.192154 # DEPENDENCYPART_SIBL
(10,9),(10,27),-0.00868004 # DEPENDENCYPART_SIBL
