# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,14,14,14,9,14,15,16,19,17,14,14,
(4,11),(4,18),-0.0188105 # DEPENDENCYPART_SIBL
(4,11),(4,19),0.142919 # DEPENDENCYPART_SIBL
(4,11),(4,20),0.0430086 # DEPENDENCYPART_SIBL
(4,11),(4,21),0.210375 # DEPENDENCYPART_SIBL
(4,12),(4,13),0.0355328 # DEPENDENCYPART_SIBL
(4,12),(4,14),-0.138277 # DEPENDENCYPART_SIBL
(4,12),(4,15),-0.129968 # DEPENDENCYPART_SIBL
(4,12),(4,16),-0.11564 # DEPENDENCYPART_SIBL
(4,12),(4,18),-0.0932123 # DEPENDENCYPART_SIBL
(4,12),(4,19),-0.043855 # DEPENDENCYPART_SIBL
(4,12),(4,20),0.151288 # DEPENDENCYPART_SIBL
(4,12),(4,21),0.0721829 # DEPENDENCYPART_SIBL
(4,13),(4,14),-0.0638946 # DEPENDENCYPART_SIBL
(4,13),(4,15),0.109715 # DEPENDENCYPART_SIBL
(4,13),(4,16),-0.0166346 # DEPENDENCYPART_SIBL
(4,13),(4,18),-0.0194017 # DEPENDENCYPART_SIBL
(4,13),(4,19),0.0668992 # DEPENDENCYPART_SIBL
(4,13),(4,20),-0.078919 # DEPENDENCYPART_SIBL
(4,13),(4,21),-0.0666654 # DEPENDENCYPART_SIBL
(4,14),(4,15),-0.126995 # DEPENDENCYPART_SIBL
(4,14),(4,16),-0.131147 # DEPENDENCYPART_SIBL
(4,14),(4,18),-0.105078 # DEPENDENCYPART_SIBL
(4,14),(4,19),-0.0864649 # DEPENDENCYPART_SIBL
(4,14),(4,20),-0.00490709 # DEPENDENCYPART_SIBL
(4,14),(4,21),0.0267123 # DEPENDENCYPART_SIBL
(4,15),(4,16),-0.112592 # DEPENDENCYPART_SIBL
(4,15),(4,18),-0.120506 # DEPENDENCYPART_SIBL
(4,15),(4,19),-0.145977 # DEPENDENCYPART_SIBL
(4,15),(4,20),-0.0251236 # DEPENDENCYPART_SIBL
(4,15),(4,21),0.0405912 # DEPENDENCYPART_SIBL
(4,16),(4,18),-0.150991 # DEPENDENCYPART_SIBL
(4,16),(4,19),-0.156817 # DEPENDENCYPART_SIBL
(4,16),(4,20),-0.0369585 # DEPENDENCYPART_SIBL
(4,16),(4,21),-0.0535768 # DEPENDENCYPART_SIBL
(4,18),(4,19),-0.00785879 # DEPENDENCYPART_SIBL
(4,18),(4,20),-0.107605 # DEPENDENCYPART_SIBL
(4,18),(4,21),-0.0409851 # DEPENDENCYPART_SIBL
(4,19),(4,20),-0.0362343 # DEPENDENCYPART_SIBL
(4,19),(4,21),0.121267 # DEPENDENCYPART_SIBL
(4,20),(4,21),0.591488 # DEPENDENCYPART_SIBL
(5,1),(5,2),0.0917512 # DEPENDENCYPART_SIBL
(5,1),(5,3),0.142732 # DEPENDENCYPART_SIBL
(5,1),(5,4),0.0480573 # DEPENDENCYPART_SIBL
(5,1),(5,6),0.072579 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.613423 # DEPENDENCYPART_SIBL
(5,1),(5,8),0.00412232 # DEPENDENCYPART_SIBL
(5,1),(5,9),0.0576826 # DEPENDENCYPART_SIBL
(5,1),(5,10),0.072579 # DEPENDENCYPART_SIBL
(5,1),(5,11),0.128905 # DEPENDENCYPART_SIBL
(5,1),(5,12),0.149124 # DEPENDENCYPART_SIBL
(5,1),(5,14),0.123988 # DEPENDENCYPART_SIBL
(5,1),(5,16),0.0271567 # DEPENDENCYPART_SIBL
(5,2),(5,3),-0.0239496 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.0242053 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.0358852 # DEPENDENCYPART_SIBL
(5,2),(5,7),0.0754501 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.0691227 # DEPENDENCYPART_SIBL
(5,2),(5,9),-0.0867477 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0358852 # DEPENDENCYPART_SIBL
(5,2),(5,11),0.000953828 # DEPENDENCYPART_SIBL
(5,2),(5,12),-0.105888 # DEPENDENCYPART_SIBL
(5,2),(5,14),0.0513418 # DEPENDENCYPART_SIBL
(5,2),(5,16),-0.0769884 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.0178535 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.028243 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.0325407 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.0137476 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0411253 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.028243 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0556365 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.0488315 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.00582561 # DEPENDENCYPART_SIBL
(5,3),(5,16),-0.0502925 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.020516 # DEPENDENCYPART_SIBL
(5,4),(5,7),0.0143838 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0147693 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.00123418 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.020516 # DEPENDENCYPART_SIBL
(5,4),(5,11),0.00837547 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.0103551 # DEPENDENCYPART_SIBL
(5,4),(5,14),0.00352873 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.0436761 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.21686 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.0264158 # DEPENDENCYPART_SIBL
(5,6),(5,9),0.0608459 # DEPENDENCYPART_SIBL
(5,6),(5,10),0.0397246 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.285846 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.769503 # DEPENDENCYPART_SIBL
(5,6),(5,14),0.366357 # DEPENDENCYPART_SIBL
(5,6),(5,16),0.112077 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.104768 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.118116 # DEPENDENCYPART_SIBL
(5,7),(5,10),0.0751002 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.32816 # DEPENDENCYPART_SIBL
(5,7),(5,12),0.39673 # DEPENDENCYPART_SIBL
(5,7),(5,14),0.19915 # DEPENDENCYPART_SIBL
(5,7),(5,16),0.394492 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.111311 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.0290489 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.13584 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0668857 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0326216 # DEPENDENCYPART_SIBL
(5,8),(5,16),0.0135465 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.154977 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.0127417 # DEPENDENCYPART_SIBL
(5,9),(5,12),0.0789892 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.118042 # DEPENDENCYPART_SIBL
(5,9),(5,16),0.0169053 # DEPENDENCYPART_SIBL
(5,10),(5,11),0.285846 # DEPENDENCYPART_SIBL
(5,10),(5,12),0.769503 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.366357 # DEPENDENCYPART_SIBL
(5,10),(5,16),0.112077 # DEPENDENCYPART_SIBL
(5,11),(5,12),0.0524271 # DEPENDENCYPART_SIBL
(5,11),(5,14),0.235067 # DEPENDENCYPART_SIBL
(5,11),(5,16),0.0366556 # DEPENDENCYPART_SIBL
(5,12),(5,14),-0.0290444 # DEPENDENCYPART_SIBL
(5,12),(5,16),-0.0265217 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.00396396 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.0152353 # DEPENDENCYPART_SIBL
(7,3),(7,5),-0.0137519 # DEPENDENCYPART_SIBL
(7,3),(7,6),0.191496 # DEPENDENCYPART_SIBL
(7,3),(7,8),-0.0218642 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.0493747 # DEPENDENCYPART_SIBL
(7,3),(7,10),-0.0371889 # DEPENDENCYPART_SIBL
(7,3),(7,12),0.054032 # DEPENDENCYPART_SIBL
(7,3),(7,14),-0.0287467 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.224936 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.061987 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0163604 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0207975 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.0622293 # DEPENDENCYPART_SIBL
(7,5),(7,14),-0.0190948 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0078148 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.133319 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.142587 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.0147072 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.027517 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0974607 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0423957 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0978722 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.0411373 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.094957 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0109079 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.18478 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.561352 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.207125 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.0597234 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0785602 # DEPENDENCYPART_SIBL
(8,1),(8,4),0.00875315 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.0223273 # DEPENDENCYPART_SIBL
(8,1),(8,6),-0.0419258 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.66644 # DEPENDENCYPART_SIBL
(8,1),(8,10),0.0917643 # DEPENDENCYPART_SIBL
(8,1),(8,12),0.0948951 # DEPENDENCYPART_SIBL
(8,1),(8,14),-0.00186089 # DEPENDENCYPART_SIBL
(8,3),(8,4),-0.00873233 # DEPENDENCYPART_SIBL
(8,3),(8,5),-0.0101792 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0810111 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.119413 # DEPENDENCYPART_SIBL
(8,3),(8,10),0.0403241 # DEPENDENCYPART_SIBL
(8,3),(8,12),-0.0101607 # DEPENDENCYPART_SIBL
(8,3),(8,14),-0.0281339 # DEPENDENCYPART_SIBL
(8,4),(8,5),-0.0040095 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.155166 # DEPENDENCYPART_SIBL
(8,4),(8,7),-0.00592726 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.0428167 # DEPENDENCYPART_SIBL
(8,4),(8,12),0.0185693 # DEPENDENCYPART_SIBL
(8,4),(8,14),-0.020349 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.113989 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.028449 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.0633237 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.00718077 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.0120583 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.308466 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.604635 # DEPENDENCYPART_SIBL
(8,6),(8,12),0.090751 # DEPENDENCYPART_SIBL
(8,6),(8,14),0.222587 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0851324 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.0671854 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.0307168 # DEPENDENCYPART_SIBL
(8,10),(8,12),0.663205 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.321552 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.0810111 # DEPENDENCYPART_SIBL
(9,1),(9,2),-0.168579 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.0211984 # DEPENDENCYPART_SIBL
(9,1),(9,4),-0.0257165 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.0876052 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0374956 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.490437 # DEPENDENCYPART_SIBL
(9,1),(9,8),-0.0795109 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.250803 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.291161 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.00417115 # DEPENDENCYPART_SIBL
(9,1),(9,13),-0.1077 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.122745 # DEPENDENCYPART_SIBL
(9,1),(9,15),-0.0910863 # DEPENDENCYPART_SIBL
(9,1),(9,16),-0.0999654 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0532536 # DEPENDENCYPART_SIBL
(9,1),(9,19),0.00309499 # DEPENDENCYPART_SIBL
(9,1),(9,20),0.397679 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.0800739 # DEPENDENCYPART_SIBL
(9,2),(9,3),-0.307148 # DEPENDENCYPART_SIBL
(9,2),(9,4),-0.108128 # DEPENDENCYPART_SIBL
(9,2),(9,5),-0.113673 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.193343 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.198895 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.644694 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.180375 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.3015 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.312969 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.278079 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.0742964 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.181385 # DEPENDENCYPART_SIBL
(9,2),(9,16),-0.285464 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.2211 # DEPENDENCYPART_SIBL
(9,2),(9,19),-0.211637 # DEPENDENCYPART_SIBL
(9,2),(9,20),-0.096161 # DEPENDENCYPART_SIBL
(9,2),(9,21),-0.112316 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.131132 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.166509 # DEPENDENCYPART_SIBL
(9,3),(9,6),0.0123059 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0833645 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.139437 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0897814 # DEPENDENCYPART_SIBL
(9,3),(9,11),-0.240245 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.108672 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.10198 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.0954658 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.182558 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.151036 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.101649 # DEPENDENCYPART_SIBL
(9,3),(9,19),-0.0719308 # DEPENDENCYPART_SIBL
(9,3),(9,20),0.0703344 # DEPENDENCYPART_SIBL
(9,3),(9,21),-0.109668 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0753366 # DEPENDENCYPART_SIBL
(9,4),(9,6),0.119524 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.0649814 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.177286 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.00915375 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.0330191 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.0127259 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.0356783 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.00172515 # DEPENDENCYPART_SIBL
(9,4),(9,15),-0.0990374 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.0649198 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.0284778 # DEPENDENCYPART_SIBL
(9,4),(9,19),-0.00870251 # DEPENDENCYPART_SIBL
(9,4),(9,20),0.0996006 # DEPENDENCYPART_SIBL
(9,4),(9,21),0.0494709 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0988759 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.118413 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.249137 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0837317 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.143151 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0685381 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.122104 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.05633 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.157402 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0243255 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.114599 # DEPENDENCYPART_SIBL
(9,5),(9,19),-0.0615242 # DEPENDENCYPART_SIBL
(9,5),(9,20),0.0207125 # DEPENDENCYPART_SIBL
(9,5),(9,21),-0.0408581 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.637305 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0292986 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.208255 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0656741 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.107464 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.033537 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0512839 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.122708 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.173899 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.100227 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.0314027 # DEPENDENCYPART_SIBL
(9,6),(9,20),-0.00580342 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.109214 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.114641 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.0501368 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0627688 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.102412 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.0243875 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.0352328 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0492449 # DEPENDENCYPART_SIBL
(9,7),(9,16),-0.138411 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.0506792 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.0349316 # DEPENDENCYPART_SIBL
(9,7),(9,20),0.147141 # DEPENDENCYPART_SIBL
(9,7),(9,21),-0.225343 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0735305 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.326562 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.299049 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.283 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0253751 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.191824 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.432155 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.146455 # DEPENDENCYPART_SIBL
(9,8),(9,19),-0.211152 # DEPENDENCYPART_SIBL
(9,8),(9,20),0.0837327 # DEPENDENCYPART_SIBL
(9,8),(9,21),-0.182891 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.239335 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.666756 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.222027 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.207725 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.0083886 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.164421 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.149154 # DEPENDENCYPART_SIBL
(9,10),(9,19),0.0294127 # DEPENDENCYPART_SIBL
(9,10),(9,20),-0.347156 # DEPENDENCYPART_SIBL
(9,10),(9,21),-0.0160986 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.0233075 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0892187 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.172141 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.0916615 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.076611 # DEPENDENCYPART_SIBL
(9,11),(9,18),-0.0620383 # DEPENDENCYPART_SIBL
(9,11),(9,19),0.0787587 # DEPENDENCYPART_SIBL
(9,11),(9,20),0.0152247 # DEPENDENCYPART_SIBL
(9,11),(9,21),0.0616443 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0693491 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.19465 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.205162 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.183421 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.134308 # DEPENDENCYPART_SIBL
(9,12),(9,19),-0.143898 # DEPENDENCYPART_SIBL
(9,12),(9,20),0.0744247 # DEPENDENCYPART_SIBL
(9,12),(9,21),0.0109209 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.108437 # DEPENDENCYPART_SIBL
(9,13),(9,15),0.00400048 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.052675 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.0636302 # DEPENDENCYPART_SIBL
(9,13),(9,19),-0.0289819 # DEPENDENCYPART_SIBL
(9,13),(9,20),-0.16191 # DEPENDENCYPART_SIBL
(9,13),(9,21),-0.0886309 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.118362 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.128411 # DEPENDENCYPART_SIBL
(9,14),(9,18),-0.0675873 # DEPENDENCYPART_SIBL
(9,14),(9,19),-0.0849846 # DEPENDENCYPART_SIBL
(9,14),(9,20),0.0344312 # DEPENDENCYPART_SIBL
(9,14),(9,21),0.0919625 # DEPENDENCYPART_SIBL
(9,15),(9,16),-0.190558 # DEPENDENCYPART_SIBL
(9,15),(9,18),-0.144915 # DEPENDENCYPART_SIBL
(9,15),(9,19),-0.217781 # DEPENDENCYPART_SIBL
(9,15),(9,20),-0.0566302 # DEPENDENCYPART_SIBL
(9,15),(9,21),0.0577646 # DEPENDENCYPART_SIBL
(9,16),(9,18),-0.15764 # DEPENDENCYPART_SIBL
(9,16),(9,19),-0.199215 # DEPENDENCYPART_SIBL
(9,16),(9,20),-0.108844 # DEPENDENCYPART_SIBL
(9,16),(9,21),-0.059851 # DEPENDENCYPART_SIBL
(9,18),(9,19),-0.043477 # DEPENDENCYPART_SIBL
(9,18),(9,20),-0.149471 # DEPENDENCYPART_SIBL
(9,18),(9,21),-0.00799406 # DEPENDENCYPART_SIBL
(9,19),(9,20),-0.08971 # DEPENDENCYPART_SIBL
(9,19),(9,21),-0.0312458 # DEPENDENCYPART_SIBL
(9,20),(9,21),1.30381 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.0578589 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.00991114 # DEPENDENCYPART_SIBL
(11,10),(11,12),-0.11918 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.099308 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.0512557 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.0550249 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.111807 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.064218 # DEPENDENCYPART_SIBL
(12,11),(12,18),-0.0568798 # DEPENDENCYPART_SIBL
(12,11),(12,19),-0.0804736 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.28921 # DEPENDENCYPART_SIBL
(12,13),(12,15),-0.0914418 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0422301 # DEPENDENCYPART_SIBL
(12,13),(12,17),-0.0592355 # DEPENDENCYPART_SIBL
(12,13),(12,18),-0.0665639 # DEPENDENCYPART_SIBL
(12,13),(12,19),-0.0890891 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.224665 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.0852026 # DEPENDENCYPART_SIBL
(12,14),(12,17),-0.186096 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.0722365 # DEPENDENCYPART_SIBL
(12,14),(12,19),-0.158234 # DEPENDENCYPART_SIBL
(12,15),(12,16),-0.124823 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.595612 # DEPENDENCYPART_SIBL
(12,15),(12,18),-0.150413 # DEPENDENCYPART_SIBL
(12,15),(12,19),-0.287003 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.205195 # DEPENDENCYPART_SIBL
(12,16),(12,18),-0.102883 # DEPENDENCYPART_SIBL
(12,16),(12,19),-0.198318 # DEPENDENCYPART_SIBL
(12,17),(12,18),-0.14562 # DEPENDENCYPART_SIBL
(12,17),(12,19),-0.279803 # DEPENDENCYPART_SIBL
(12,18),(12,19),-0.0875445 # DEPENDENCYPART_SIBL
(13,15),(13,16),-0.0660506 # DEPENDENCYPART_SIBL
(14,1),(14,2),-0.0374289 # DEPENDENCYPART_SIBL
(14,1),(14,3),0.00626858 # DEPENDENCYPART_SIBL
(14,1),(14,4),0.0140277 # DEPENDENCYPART_SIBL
(14,1),(14,5),0.0135552 # DEPENDENCYPART_SIBL
(14,1),(14,6),0.0568392 # DEPENDENCYPART_SIBL
(14,1),(14,7),0.672087 # DEPENDENCYPART_SIBL
(14,1),(14,8),0.065488 # DEPENDENCYPART_SIBL
(14,1),(14,9),0.0350572 # DEPENDENCYPART_SIBL
(14,1),(14,10),0.0568392 # DEPENDENCYPART_SIBL
(14,1),(14,11),-0.063391 # DEPENDENCYPART_SIBL
(14,1),(14,12),0.00388431 # DEPENDENCYPART_SIBL
(14,1),(14,13),-0.0374289 # DEPENDENCYPART_SIBL
(14,1),(14,15),0.0920107 # DEPENDENCYPART_SIBL
(14,1),(14,16),-0.0811656 # DEPENDENCYPART_SIBL
(14,1),(14,17),-0.0666794 # DEPENDENCYPART_SIBL
(14,1),(14,18),-0.0277414 # DEPENDENCYPART_SIBL
(14,1),(14,19),-0.050157 # DEPENDENCYPART_SIBL
(14,1),(14,20),0.117152 # DEPENDENCYPART_SIBL
(14,1),(14,21),0.448368 # DEPENDENCYPART_SIBL
(14,2),(14,3),-0.175376 # DEPENDENCYPART_SIBL
(14,2),(14,4),-0.121201 # DEPENDENCYPART_SIBL
(14,2),(14,5),-0.0754616 # DEPENDENCYPART_SIBL
(14,2),(14,6),-0.0275349 # DEPENDENCYPART_SIBL
(14,2),(14,7),-0.0370187 # DEPENDENCYPART_SIBL
(14,2),(14,8),-0.576812 # DEPENDENCYPART_SIBL
(14,2),(14,9),-0.112006 # DEPENDENCYPART_SIBL
(14,2),(14,10),-0.0275349 # DEPENDENCYPART_SIBL
(14,2),(14,11),0.00225267 # DEPENDENCYPART_SIBL
(14,2),(14,12),-0.170902 # DEPENDENCYPART_SIBL
(14,2),(14,13),-0.534568 # DEPENDENCYPART_SIBL
(14,2),(14,15),0.169552 # DEPENDENCYPART_SIBL
