# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,31,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,34,35,36,37,38,39,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,64,68,63,68,69,69,71,72,73,74,75,76,79,77,79,80,81,79,0,
(18,20),0.217857 # DEPENDENCYPART_ARC
(18,21),-0.071653 # DEPENDENCYPART_ARC
(18,22),0.723655 # DEPENDENCYPART_ARC
(18,23),-1.76201 # DEPENDENCYPART_ARC
(18,24),-1.51938 # DEPENDENCYPART_ARC
(18,25),0.599445 # DEPENDENCYPART_ARC
(18,26),-2.13757 # DEPENDENCYPART_ARC
(18,27),0.162468 # DEPENDENCYPART_ARC
(18,28),-3.32068 # DEPENDENCYPART_ARC
(18,29),-2.66285 # DEPENDENCYPART_ARC
(18,30),-1.12904 # DEPENDENCYPART_ARC
(18,31),-1.48422 # DEPENDENCYPART_ARC
(18,32),-2.37268 # DEPENDENCYPART_ARC
(18,33),-2.31908 # DEPENDENCYPART_ARC
(18,34),-1.09927 # DEPENDENCYPART_ARC
(18,35),-3.92676 # DEPENDENCYPART_ARC
(18,36),-1.31798 # DEPENDENCYPART_ARC
(18,37),-4.1161 # DEPENDENCYPART_ARC
(18,38),-3.50469 # DEPENDENCYPART_ARC
(18,39),-1.46452 # DEPENDENCYPART_ARC
(18,40),-1.44737 # DEPENDENCYPART_ARC
(18,41),-4.90464 # DEPENDENCYPART_ARC
(18,42),-4.15112 # DEPENDENCYPART_ARC
(18,43),-4.03132 # DEPENDENCYPART_ARC
(18,44),-5.13247 # DEPENDENCYPART_ARC
(18,45),-1.983 # DEPENDENCYPART_ARC
(18,46),-3.56413 # DEPENDENCYPART_ARC
(18,47),-3.85494 # DEPENDENCYPART_ARC
(18,48),-2.6343 # DEPENDENCYPART_ARC
(18,49),-2.77002 # DEPENDENCYPART_ARC
(18,50),-6.41969 # DEPENDENCYPART_ARC
(18,51),-5.28251 # DEPENDENCYPART_ARC
(18,52),-2.45133 # DEPENDENCYPART_ARC
(18,53),-3.67287 # DEPENDENCYPART_ARC
(18,54),-4.95488 # DEPENDENCYPART_ARC
(18,55),-4.43071 # DEPENDENCYPART_ARC
(18,56),-6.97866 # DEPENDENCYPART_ARC
(18,57),-2.73736 # DEPENDENCYPART_ARC
(18,58),-5.1132 # DEPENDENCYPART_ARC
(18,59),-3.61766 # DEPENDENCYPART_ARC
(18,60),-5.09853 # DEPENDENCYPART_ARC
(18,61),-7.82044 # DEPENDENCYPART_ARC
(18,62),-4.58445 # DEPENDENCYPART_ARC
(18,63),-7.99551 # DEPENDENCYPART_ARC
(18,64),-7.36474 # DEPENDENCYPART_ARC
(18,65),-7.61628 # DEPENDENCYPART_ARC
(18,66),-5.93141 # DEPENDENCYPART_ARC
(18,67),-6.68476 # DEPENDENCYPART_ARC
(18,68),-6.29216 # DEPENDENCYPART_ARC
(18,69),-8.6516 # DEPENDENCYPART_ARC
(18,70),-9.95231 # DEPENDENCYPART_ARC
(18,71),-5.68749 # DEPENDENCYPART_ARC
(18,72),-9.15493 # DEPENDENCYPART_ARC
(18,73),-6.34775 # DEPENDENCYPART_ARC
(18,74),-6.49884 # DEPENDENCYPART_ARC
(18,75),-9.61732 # DEPENDENCYPART_ARC
(18,76),-9.02475 # DEPENDENCYPART_ARC
(18,77),-7.76407 # DEPENDENCYPART_ARC
(18,78),-5.07363 # DEPENDENCYPART_ARC
(18,79),-7.75469 # DEPENDENCYPART_ARC
(18,80),-5.07902 # DEPENDENCYPART_ARC
(18,81),-7.52134 # DEPENDENCYPART_ARC
(18,82),-10.8061 # DEPENDENCYPART_ARC
(18,83),-5.93481 # DEPENDENCYPART_ARC
(18,84),-5.08473 # DEPENDENCYPART_ARC
(19,1),-3.22494 # DEPENDENCYPART_ARC
(19,2),-2.55838 # DEPENDENCYPART_ARC
(19,3),-1.7368 # DEPENDENCYPART_ARC
(19,4),-3.19799 # DEPENDENCYPART_ARC
(19,5),-2.48598 # DEPENDENCYPART_ARC
(19,6),-2.18059 # DEPENDENCYPART_ARC
(19,7),-2.02273 # DEPENDENCYPART_ARC
(19,8),-2.28205 # DEPENDENCYPART_ARC
(19,9),-1.19689 # DEPENDENCYPART_ARC
(19,10),-3.68588 # DEPENDENCYPART_ARC
(19,11),-1.78603 # DEPENDENCYPART_ARC
(19,12),-1.33663 # DEPENDENCYPART_ARC
(19,13),-2.94341 # DEPENDENCYPART_ARC
(19,14),-2.52239 # DEPENDENCYPART_ARC
(19,15),-1.2279 # DEPENDENCYPART_ARC
(19,16),-2.60356 # DEPENDENCYPART_ARC
(19,17),-2.0641 # DEPENDENCYPART_ARC
(19,18),-1.32889 # DEPENDENCYPART_ARC
(19,20),1.89815 # DEPENDENCYPART_ARC
(19,21),1.32739 # DEPENDENCYPART_ARC
(19,22),-1.22469 # DEPENDENCYPART_ARC
(19,23),-1.35535 # DEPENDENCYPART_ARC
(19,24),-1.19714 # DEPENDENCYPART_ARC
(19,25),-2.58368 # DEPENDENCYPART_ARC
(19,26),-1.65157 # DEPENDENCYPART_ARC
(19,27),-0.760005 # DEPENDENCYPART_ARC
(19,28),-3.82981 # DEPENDENCYPART_ARC
(19,29),-2.25717 # DEPENDENCYPART_ARC
(19,30),-2.24398 # DEPENDENCYPART_ARC
(19,31),-1.18848 # DEPENDENCYPART_ARC
(19,32),-2.14532 # DEPENDENCYPART_ARC
(19,33),-2.17683 # DEPENDENCYPART_ARC
(19,34),-3.12236 # DEPENDENCYPART_ARC
(19,35),-2.21134 # DEPENDENCYPART_ARC
(19,36),-2.5897 # DEPENDENCYPART_ARC
(19,37),-4.01876 # DEPENDENCYPART_ARC
(19,38),-3.37926 # DEPENDENCYPART_ARC
(19,39),-2.1254 # DEPENDENCYPART_ARC
(19,40),-2.63019 # DEPENDENCYPART_ARC
(19,41),-5.76026 # DEPENDENCYPART_ARC
(19,42),-4.63073 # DEPENDENCYPART_ARC
(19,43),-4.83634 # DEPENDENCYPART_ARC
(19,44),-5.9442 # DEPENDENCYPART_ARC
(19,45),-3.42036 # DEPENDENCYPART_ARC
(19,46),-2.99048 # DEPENDENCYPART_ARC
(19,47),-2.6374 # DEPENDENCYPART_ARC
(19,48),-7.00703 # DEPENDENCYPART_ARC
(19,49),-4.06529 # DEPENDENCYPART_ARC
(19,50),-7.46382 # DEPENDENCYPART_ARC
(19,51),-5.99527 # DEPENDENCYPART_ARC
(19,52),-3.58209 # DEPENDENCYPART_ARC
(19,53),-4.86282 # DEPENDENCYPART_ARC
(19,54),-7.01657 # DEPENDENCYPART_ARC
(19,55),-5.92982 # DEPENDENCYPART_ARC
(19,56),-7.32218 # DEPENDENCYPART_ARC
(19,57),-3.80126 # DEPENDENCYPART_ARC
(19,58),-6.67471 # DEPENDENCYPART_ARC
(19,59),-3.59626 # DEPENDENCYPART_ARC
(19,60),-5.45138 # DEPENDENCYPART_ARC
(19,61),-8.63724 # DEPENDENCYPART_ARC
(19,62),-6.60775 # DEPENDENCYPART_ARC
(19,63),-8.73514 # DEPENDENCYPART_ARC
(19,64),-8.40313 # DEPENDENCYPART_ARC
(19,65),-8.58388 # DEPENDENCYPART_ARC
(19,66),-5.01645 # DEPENDENCYPART_ARC
(19,67),-8.37074 # DEPENDENCYPART_ARC
(19,68),-6.21562 # DEPENDENCYPART_ARC
(19,69),-9.74241 # DEPENDENCYPART_ARC
(19,70),-10.8758 # DEPENDENCYPART_ARC
(19,71),-5.45617 # DEPENDENCYPART_ARC
(19,72),-10.4772 # DEPENDENCYPART_ARC
(19,73),-10.6336 # DEPENDENCYPART_ARC
(19,74),-5.58081 # DEPENDENCYPART_ARC
(19,75),-11.6186 # DEPENDENCYPART_ARC
(19,76),-9.04929 # DEPENDENCYPART_ARC
(19,77),-10.5745 # DEPENDENCYPART_ARC
(19,78),-5.2146 # DEPENDENCYPART_ARC
(19,79),-6.38289 # DEPENDENCYPART_ARC
(19,80),-5.28959 # DEPENDENCYPART_ARC
(19,81),-7.57358 # DEPENDENCYPART_ARC
(19,82),-12.1563 # DEPENDENCYPART_ARC
(19,83),-13.9366 # DEPENDENCYPART_ARC
(19,84),-7.12571 # DEPENDENCYPART_ARC
(20,1),-1.34794 # DEPENDENCYPART_ARC
(20,2),-1.45331 # DEPENDENCYPART_ARC
(20,3),-1.21984 # DEPENDENCYPART_ARC
(20,4),-1.24599 # DEPENDENCYPART_ARC
(20,5),-1.27873 # DEPENDENCYPART_ARC
(20,6),-1.19885 # DEPENDENCYPART_ARC
(20,7),-0.762734 # DEPENDENCYPART_ARC
(20,8),-1.06462 # DEPENDENCYPART_ARC
(20,9),-1.06824 # DEPENDENCYPART_ARC
(20,10),-1.02899 # DEPENDENCYPART_ARC
(20,11),-1.13888 # DEPENDENCYPART_ARC
(20,12),-0.933723 # DEPENDENCYPART_ARC
(20,13),-0.745376 # DEPENDENCYPART_ARC
(20,14),-0.887072 # DEPENDENCYPART_ARC
(20,15),-0.799011 # DEPENDENCYPART_ARC
(20,16),-0.613565 # DEPENDENCYPART_ARC
(20,17),-0.850929 # DEPENDENCYPART_ARC
(20,18),0.168243 # DEPENDENCYPART_ARC
(20,19),0.121106 # DEPENDENCYPART_ARC
(20,21),-0.20333 # DEPENDENCYPART_ARC
(20,22),-1.39829 # DEPENDENCYPART_ARC
(20,23),-1.51156 # DEPENDENCYPART_ARC
(20,24),-1.49841 # DEPENDENCYPART_ARC
(20,25),-1.71437 # DEPENDENCYPART_ARC
(20,26),-1.75688 # DEPENDENCYPART_ARC
(20,27),-1.70467 # DEPENDENCYPART_ARC
(20,28),-1.81049 # DEPENDENCYPART_ARC
(20,29),-1.76519 # DEPENDENCYPART_ARC
(20,30),-1.77937 # DEPENDENCYPART_ARC
(20,31),-1.13936 # DEPENDENCYPART_ARC
(20,32),-2.24801 # DEPENDENCYPART_ARC
(20,33),-1.59678 # DEPENDENCYPART_ARC
(20,34),-1.80012 # DEPENDENCYPART_ARC
(20,35),-2.45599 # DEPENDENCYPART_ARC
(20,36),-1.55449 # DEPENDENCYPART_ARC
(20,37),-2.01462 # DEPENDENCYPART_ARC
(20,38),-2.00385 # DEPENDENCYPART_ARC
(20,39),-1.83183 # DEPENDENCYPART_ARC
(20,40),-2.86384 # DEPENDENCYPART_ARC
(20,41),-2.15767 # DEPENDENCYPART_ARC
(20,42),-2.07497 # DEPENDENCYPART_ARC
(20,43),-2.25069 # DEPENDENCYPART_ARC
(20,44),-2.60867 # DEPENDENCYPART_ARC
(20,45),-2.4274 # DEPENDENCYPART_ARC
(20,46),-2.43943 # DEPENDENCYPART_ARC
(20,47),-3.19835 # DEPENDENCYPART_ARC
(20,48),-2.33794 # DEPENDENCYPART_ARC
(20,49),-3.1233 # DEPENDENCYPART_ARC
(20,50),-2.39384 # DEPENDENCYPART_ARC
(20,51),-2.58336 # DEPENDENCYPART_ARC
(20,52),-3.93496 # DEPENDENCYPART_ARC
(20,53),-2.91155 # DEPENDENCYPART_ARC
(20,54),-2.59335 # DEPENDENCYPART_ARC
(20,55),-3.12996 # DEPENDENCYPART_ARC
(20,56),-2.56235 # DEPENDENCYPART_ARC
(20,57),-2.20759 # DEPENDENCYPART_ARC
(20,58),-3.8609 # DEPENDENCYPART_ARC
(20,59),-2.42652 # DEPENDENCYPART_ARC
(20,60),-4.72287 # DEPENDENCYPART_ARC
(20,61),-3.08064 # DEPENDENCYPART_ARC
(20,62),-3.89638 # DEPENDENCYPART_ARC
(20,63),-3.07593 # DEPENDENCYPART_ARC
(20,64),-3.1685 # DEPENDENCYPART_ARC
(20,65),-3.16084 # DEPENDENCYPART_ARC
(20,66),-4.26792 # DEPENDENCYPART_ARC
(20,67),-2.9255 # DEPENDENCYPART_ARC
(20,68),-5.98127 # DEPENDENCYPART_ARC
(20,69),-3.14069 # DEPENDENCYPART_ARC
(20,70),-3.20486 # DEPENDENCYPART_ARC
(20,71),-5.43786 # DEPENDENCYPART_ARC
(20,72),-3.10233 # DEPENDENCYPART_ARC
(20,73),-3.13554 # DEPENDENCYPART_ARC
(20,74),-6.15874 # DEPENDENCYPART_ARC
(20,75),-3.15181 # DEPENDENCYPART_ARC
(20,76),-4.38178 # DEPENDENCYPART_ARC
(20,77),-5.28698 # DEPENDENCYPART_ARC
(20,78),-3.08897 # DEPENDENCYPART_ARC
(20,79),-5.46288 # DEPENDENCYPART_ARC
(20,80),-2.9861 # DEPENDENCYPART_ARC
(20,81),-7.08387 # DEPENDENCYPART_ARC
(20,82),-3.33436 # DEPENDENCYPART_ARC
(20,83),-4.04488 # DEPENDENCYPART_ARC
(20,84),-4.64461 # DEPENDENCYPART_ARC
(21,1),-3.22112 # DEPENDENCYPART_ARC
(21,2),-3.35075 # DEPENDENCYPART_ARC
(21,3),-2.30815 # DEPENDENCYPART_ARC
(21,4),-3.36684 # DEPENDENCYPART_ARC
(21,5),-2.64504 # DEPENDENCYPART_ARC
(21,6),-2.76689 # DEPENDENCYPART_ARC
(21,7),-3.00706 # DEPENDENCYPART_ARC
(21,8),-2.51117 # DEPENDENCYPART_ARC
(21,9),-1.52898 # DEPENDENCYPART_ARC
(21,10),-4.08693 # DEPENDENCYPART_ARC
(21,11),-2.20805 # DEPENDENCYPART_ARC
(21,12),-1.0841 # DEPENDENCYPART_ARC
(21,13),-3.6567 # DEPENDENCYPART_ARC
(21,14),-3.60779 # DEPENDENCYPART_ARC
(21,15),-1.37512 # DEPENDENCYPART_ARC
(21,16),-3.80718 # DEPENDENCYPART_ARC
(21,17),-3.48488 # DEPENDENCYPART_ARC
(21,18),-3.09133 # DEPENDENCYPART_ARC
(21,19),-0.64984 # DEPENDENCYPART_ARC
(21,20),-0.585215 # DEPENDENCYPART_ARC
(21,22),3.21515 # DEPENDENCYPART_ARC
(21,23),0.204096 # DEPENDENCYPART_ARC
(21,24),-0.373197 # DEPENDENCYPART_ARC
(21,25),1.56391 # DEPENDENCYPART_ARC
(21,26),-0.710277 # DEPENDENCYPART_ARC
(21,27),0.870938 # DEPENDENCYPART_ARC
(21,28),-2.16922 # DEPENDENCYPART_ARC
(21,29),-1.27934 # DEPENDENCYPART_ARC
(21,30),-0.659558 # DEPENDENCYPART_ARC
(21,31),-0.880644 # DEPENDENCYPART_ARC
(21,32),-1.20877 # DEPENDENCYPART_ARC
(21,33),-1.90694 # DEPENDENCYPART_ARC
(21,34),-0.110584 # DEPENDENCYPART_ARC
(21,35),-2.1524 # DEPENDENCYPART_ARC
(21,36),-0.847129 # DEPENDENCYPART_ARC
(21,37),-2.90062 # DEPENDENCYPART_ARC
(21,38),-2.337 # DEPENDENCYPART_ARC
(21,39),-1.07713 # DEPENDENCYPART_ARC
(21,40),-1.2495 # DEPENDENCYPART_ARC
(21,41),-4.13356 # DEPENDENCYPART_ARC
(21,42),-2.86368 # DEPENDENCYPART_ARC
(21,43),-2.88942 # DEPENDENCYPART_ARC
(21,44),-3.59873 # DEPENDENCYPART_ARC
(21,45),-1.98956 # DEPENDENCYPART_ARC
(21,46),-3.15784 # DEPENDENCYPART_ARC
(21,47),-4.29076 # DEPENDENCYPART_ARC
(21,48),-2.71605 # DEPENDENCYPART_ARC
(21,49),-2.23468 # DEPENDENCYPART_ARC
(21,50),-5.56902 # DEPENDENCYPART_ARC
(21,51),-4.45699 # DEPENDENCYPART_ARC
(21,52),-2.21504 # DEPENDENCYPART_ARC
(21,53),-3.166 # DEPENDENCYPART_ARC
(21,54),-4.44237 # DEPENDENCYPART_ARC
(21,55),-3.9998 # DEPENDENCYPART_ARC
(21,56),-6.43645 # DEPENDENCYPART_ARC
(21,57),-2.44844 # DEPENDENCYPART_ARC
(21,58),-5.55726 # DEPENDENCYPART_ARC
(21,59),-2.96606 # DEPENDENCYPART_ARC
(21,60),-4.36031 # DEPENDENCYPART_ARC
(21,61),-6.88029 # DEPENDENCYPART_ARC
(21,62),-4.41859 # DEPENDENCYPART_ARC
(21,63),-7.03825 # DEPENDENCYPART_ARC
(21,64),-6.52126 # DEPENDENCYPART_ARC
(21,65),-7.20425 # DEPENDENCYPART_ARC
(21,66),-5.97735 # DEPENDENCYPART_ARC
(21,67),-6.29713 # DEPENDENCYPART_ARC
(21,68),-5.88461 # DEPENDENCYPART_ARC
(21,69),-7.84769 # DEPENDENCYPART_ARC
(21,70),-9.65816 # DEPENDENCYPART_ARC
(21,71),-5.44185 # DEPENDENCYPART_ARC
(21,72),-8.57863 # DEPENDENCYPART_ARC
(21,73),-6.25783 # DEPENDENCYPART_ARC
(21,74),-6.34482 # DEPENDENCYPART_ARC
(21,75),-8.88049 # DEPENDENCYPART_ARC
(21,76),-8.01068 # DEPENDENCYPART_ARC
(21,77),-7.01213 # DEPENDENCYPART_ARC
(21,78),-4.71487 # DEPENDENCYPART_ARC
(21,79),-7.40265 # DEPENDENCYPART_ARC
(21,80),-4.65637 # DEPENDENCYPART_ARC
(21,81),-6.96667 # DEPENDENCYPART_ARC
(21,82),-9.94652 # DEPENDENCYPART_ARC
(21,83),-5.22021 # DEPENDENCYPART_ARC
(21,84),-4.84564 # DEPENDENCYPART_ARC
(22,1),-2.79537 # DEPENDENCYPART_ARC
(22,2),-2.35664 # DEPENDENCYPART_ARC
(22,3),-1.75 # DEPENDENCYPART_ARC
(22,4),-2.62062 # DEPENDENCYPART_ARC
(22,5),-2.30029 # DEPENDENCYPART_ARC
(22,6),-2.07452 # DEPENDENCYPART_ARC
(22,7),-1.60224 # DEPENDENCYPART_ARC
(22,8),-1.5628 # DEPENDENCYPART_ARC
(22,9),-1.27149 # DEPENDENCYPART_ARC
(22,10),-2.41802 # DEPENDENCYPART_ARC
(22,11),-1.75366 # DEPENDENCYPART_ARC
(22,12),-1.47989 # DEPENDENCYPART_ARC
(22,13),-2.28933 # DEPENDENCYPART_ARC
(22,14),-2.26518 # DEPENDENCYPART_ARC
(22,15),-1.46311 # DEPENDENCYPART_ARC
(22,16),-1.97923 # DEPENDENCYPART_ARC
(22,17),-2.07036 # DEPENDENCYPART_ARC
(22,18),-1.31729 # DEPENDENCYPART_ARC
(22,19),-0.900335 # DEPENDENCYPART_ARC
(22,20),-0.861524 # DEPENDENCYPART_ARC
(22,21),0.152409 # DEPENDENCYPART_ARC
(22,23),2.68468 # DEPENDENCYPART_ARC
(22,24),1.47644 # DEPENDENCYPART_ARC
(22,25),0.431057 # DEPENDENCYPART_ARC
(22,26),0.414816 # DEPENDENCYPART_ARC
(22,27),0.431025 # DEPENDENCYPART_ARC
(22,28),-1.26008 # DEPENDENCYPART_ARC
(22,29),-0.212237 # DEPENDENCYPART_ARC
(22,30),-1.19894 # DEPENDENCYPART_ARC
(22,31),-0.897076 # DEPENDENCYPART_ARC
(22,32),-1.80826 # DEPENDENCYPART_ARC
(22,33),-2.12384 # DEPENDENCYPART_ARC
(22,34),-2.26452 # DEPENDENCYPART_ARC
(22,35),-2.49404 # DEPENDENCYPART_ARC
(22,36),-1.72731 # DEPENDENCYPART_ARC
(22,37),-3.18605 # DEPENDENCYPART_ARC
(22,38),-2.28919 # DEPENDENCYPART_ARC
(22,39),-1.77343 # DEPENDENCYPART_ARC
(22,40),-1.60547 # DEPENDENCYPART_ARC
(22,41),-3.6269 # DEPENDENCYPART_ARC
(22,42),-3.52777 # DEPENDENCYPART_ARC
(22,43),-3.06018 # DEPENDENCYPART_ARC
(22,44),-4.50382 # DEPENDENCYPART_ARC
(22,45),-2.82554 # DEPENDENCYPART_ARC
(22,46),-2.93011 # DEPENDENCYPART_ARC
(22,47),-2.45953 # DEPENDENCYPART_ARC
(22,48),-5.1033 # DEPENDENCYPART_ARC
(22,49),-3.26257 # DEPENDENCYPART_ARC
(22,50),-5.20009 # DEPENDENCYPART_ARC
(22,51),-4.1193 # DEPENDENCYPART_ARC
(22,52),-2.66216 # DEPENDENCYPART_ARC
(22,53),-4.03727 # DEPENDENCYPART_ARC
(22,54),-6.08581 # DEPENDENCYPART_ARC
(22,55),-5.23315 # DEPENDENCYPART_ARC
(22,56),-5.81937 # DEPENDENCYPART_ARC
(22,57),-3.3477 # DEPENDENCYPART_ARC
(22,58),-6.13199 # DEPENDENCYPART_ARC
(22,59),-3.54032 # DEPENDENCYPART_ARC
(22,60),-4.34161 # DEPENDENCYPART_ARC
(22,61),-6.98085 # DEPENDENCYPART_ARC
(22,62),-5.51621 # DEPENDENCYPART_ARC
(22,63),-8.16782 # DEPENDENCYPART_ARC
(22,64),-7.73343 # DEPENDENCYPART_ARC
(22,65),-7.43035 # DEPENDENCYPART_ARC
(22,66),-4.8565 # DEPENDENCYPART_ARC
(22,67),-6.63394 # DEPENDENCYPART_ARC
(22,68),-5.65096 # DEPENDENCYPART_ARC
(22,69),-9.21154 # DEPENDENCYPART_ARC
(22,70),-9.45511 # DEPENDENCYPART_ARC
(22,71),-5.23008 # DEPENDENCYPART_ARC
(22,72),-9.31496 # DEPENDENCYPART_ARC
(22,73),-8.46138 # DEPENDENCYPART_ARC
(22,74),-4.96677 # DEPENDENCYPART_ARC
(22,75),-9.79367 # DEPENDENCYPART_ARC
(22,76),-8.4055 # DEPENDENCYPART_ARC
(22,77),-9.41828 # DEPENDENCYPART_ARC
(22,78),-4.58609 # DEPENDENCYPART_ARC
(22,79),-6.09868 # DEPENDENCYPART_ARC
(22,80),-4.84918 # DEPENDENCYPART_ARC
(22,81),-6.70557 # DEPENDENCYPART_ARC
(22,82),-10.5645 # DEPENDENCYPART_ARC
(22,83),-11.5069 # DEPENDENCYPART_ARC
(22,84),-6.42866 # DEPENDENCYPART_ARC
(23,1),-2.53842 # DEPENDENCYPART_ARC
(23,2),-2.82891 # DEPENDENCYPART_ARC
(23,3),-1.81943 # DEPENDENCYPART_ARC
(23,4),-2.25979 # DEPENDENCYPART_ARC
(23,5),-2.47054 # DEPENDENCYPART_ARC
(23,6),-2.33554 # DEPENDENCYPART_ARC
(23,7),-1.83929 # DEPENDENCYPART_ARC
(23,8),-2.70548 # DEPENDENCYPART_ARC
(23,9),-1.43183 # DEPENDENCYPART_ARC
(23,10),-3.06867 # DEPENDENCYPART_ARC
(23,11),-1.91884 # DEPENDENCYPART_ARC
(23,12),-1.49757 # DEPENDENCYPART_ARC
(23,13),-2.45877 # DEPENDENCYPART_ARC
(23,14),-1.97696 # DEPENDENCYPART_ARC
(23,15),-1.61148 # DEPENDENCYPART_ARC
(23,16),-2.29389 # DEPENDENCYPART_ARC
(23,17),-1.85353 # DEPENDENCYPART_ARC
(23,18),-1.59985 # DEPENDENCYPART_ARC
(23,19),-1.4549 # DEPENDENCYPART_ARC
(23,20),-1.37619 # DEPENDENCYPART_ARC
(23,21),-0.53828 # DEPENDENCYPART_ARC
(23,22),-0.875114 # DEPENDENCYPART_ARC
(23,24),2.02987 # DEPENDENCYPART_ARC
(23,25),-0.964044 # DEPENDENCYPART_ARC
(23,26),-0.406704 # DEPENDENCYPART_ARC
(23,27),-0.0349947 # DEPENDENCYPART_ARC
(23,28),-2.07726 # DEPENDENCYPART_ARC
(23,29),-0.818362 # DEPENDENCYPART_ARC
(23,30),-1.20067 # DEPENDENCYPART_ARC
(23,31),-1.3618 # DEPENDENCYPART_ARC
(23,32),-1.53353 # DEPENDENCYPART_ARC
(23,33),-2.17992 # DEPENDENCYPART_ARC
(23,34),-3.26984 # DEPENDENCYPART_ARC
(23,35),-2.58757 # DEPENDENCYPART_ARC
(23,36),-2.02074 # DEPENDENCYPART_ARC
(23,37),-3.26071 # DEPENDENCYPART_ARC
(23,38),-2.57707 # DEPENDENCYPART_ARC
(23,39),-1.7723 # DEPENDENCYPART_ARC
(23,40),-1.7966 # DEPENDENCYPART_ARC
(23,41),-4.35943 # DEPENDENCYPART_ARC
(23,42),-3.63435 # DEPENDENCYPART_ARC
(23,43),-3.57575 # DEPENDENCYPART_ARC
(23,44),-3.50661 # DEPENDENCYPART_ARC
(23,45),-2.81096 # DEPENDENCYPART_ARC
(23,46),-3.26294 # DEPENDENCYPART_ARC
(23,47),-2.83955 # DEPENDENCYPART_ARC
(23,48),-6.28859 # DEPENDENCYPART_ARC
(23,49),-3.73286 # DEPENDENCYPART_ARC
(23,50),-5.90006 # DEPENDENCYPART_ARC
(23,51),-5.05983 # DEPENDENCYPART_ARC
(23,52),-3.25018 # DEPENDENCYPART_ARC
(23,53),-4.37957 # DEPENDENCYPART_ARC
(23,54),-7.07408 # DEPENDENCYPART_ARC
(23,55),-5.56091 # DEPENDENCYPART_ARC
(23,56),-6.38704 # DEPENDENCYPART_ARC
(23,57),-3.59105 # DEPENDENCYPART_ARC
(23,58),-6.28581 # DEPENDENCYPART_ARC
(23,59),-3.61514 # DEPENDENCYPART_ARC
(23,60),-4.66311 # DEPENDENCYPART_ARC
(23,61),-7.6865 # DEPENDENCYPART_ARC
(23,62),-6.13316 # DEPENDENCYPART_ARC
(23,63),-7.77374 # DEPENDENCYPART_ARC
(23,64),-7.85179 # DEPENDENCYPART_ARC
(23,65),-7.72644 # DEPENDENCYPART_ARC
(23,66),-4.98176 # DEPENDENCYPART_ARC
(23,67),-7.85099 # DEPENDENCYPART_ARC
(23,68),-6.09092 # DEPENDENCYPART_ARC
(23,69),-9.27655 # DEPENDENCYPART_ARC
(23,70),-10.6979 # DEPENDENCYPART_ARC
(23,71),-5.58467 # DEPENDENCYPART_ARC
(23,72),-9.93696 # DEPENDENCYPART_ARC
(23,73),-10.5362 # DEPENDENCYPART_ARC
(23,74),-5.55316 # DEPENDENCYPART_ARC
(23,75),-10.6792 # DEPENDENCYPART_ARC
(23,76),-8.51327 # DEPENDENCYPART_ARC
(23,77),-9.91573 # DEPENDENCYPART_ARC
(23,78),-4.88473 # DEPENDENCYPART_ARC
(23,79),-6.17526 # DEPENDENCYPART_ARC
(23,80),-5.05082 # DEPENDENCYPART_ARC
(23,81),-6.95241 # DEPENDENCYPART_ARC
(23,82),-11.1582 # DEPENDENCYPART_ARC
(23,83),-13.6939 # DEPENDENCYPART_ARC
(23,84),-6.66395 # DEPENDENCYPART_ARC
(24,1),-2.34397 # DEPENDENCYPART_ARC
(24,2),-1.74768 # DEPENDENCYPART_ARC
(24,3),-1.49539 # DEPENDENCYPART_ARC
(24,4),-2.04653 # DEPENDENCYPART_ARC
(24,5),-1.45771 # DEPENDENCYPART_ARC
(24,6),-1.40862 # DEPENDENCYPART_ARC
